name,H3k27ac_E,Ctcf_E,H3k4me2_E,DNaseI_E,H3k4me3_E,H3k79me2_E,H3k9ac_E,H3k36me3_E,H4k20me1_E,H3k27me3_E,H3k4me1_E,H3k27me3_P,Ctcf_P,H3k27ac_P,H3k79me2_P,H3k36me3_P,H3k9ac_P,H3k4me1_P,H4k20me1_P,H3k4me2_P,H3k4me3_P,DNaseI_P,corr,distance,css,label
chr1_956563_956812-chr1_998568_999668,0.0,0.0,9.550403,74.0,9.637508,0.0,9.514723,0.0,0.0,0.0,10.435428,0.0,44.92690800000001,8.737654,0.0,0.0,14.884996,6.8338350000000005,0.0,11.5856415,4.506337,124.33333333333331,-0.016483516483516425,41756,0.0,1
chr1_2501788_2502413-chr1_1981409_1982509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.686528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.222961999999999,12.885494,21.0,0.06593406593406592,519279,0.02,1
chr1_2162325_2162996-chr1_1624067_1625167,14.030707000000001,2.2124040000000003,15.848273,33.0,19.256972,19.443424,18.941778,2.420665,2.764168,0.0,7.221774000000001,0.0,0.0,12.635709,0.0,0.0,18.470545,0.0,0.0,9.264299,10.108798,112.33333333333331,-0.3296703296703296,537158,0.0,1
chr1_3231556_3231634-chr1_1590373_1591473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.070369,5.146609,0.0,17.336752666666666,21.5981905,0.0,0.0,32.033013000000004,0.0,0.0,3.7158010000000004,12.9879675,258.0,-0.1923076923076923,1640083,1.1,1
chr1_2162325_2162996-chr1_1297057_1298157,14.030707000000001,2.2124040000000003,15.848273,33.0,19.256972,19.443424,18.941778,2.420665,2.764168,0.0,7.221774000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2142857142857143,864168,0.48,1
chr1_3136013_3136207-chr1_1654951_1656051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.755533999999999,10.413135,6.233462,0.0,22.538257,0.0,0.0,10.410397,18.3321195,271.0,-0.2417582417582418,1479962,0.0,1
chr1_2140151_2140337-chr1_761988_763088,8.994553,0.0,4.002841,24.0,0.0,0.0,0.0,0.0,0.0,0.0,10.960051,0.0,10.119233,14.047935,7.169791,0.0,24.178037,0.0,0.0,14.312861999999999,13.398232,56.0,-0.01098901098901095,1377063,0.0,1
chr1_2221868_2222548-chr1_2076618_2077718,17.999736,8.445765,8.555139,119.5,9.515644,19.443424,9.846811,2.423616,2.764168,0.0,8.478064,0.0,3.4764739999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0494505494505495,144150,1.91,1
chr1_2059932_2059994-chr1_933331_934431,0.0,3.4764739999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.516121,0.0,13.031217999999999,0.0,0.0,21.078845,4.400503,0.0,0.0,8.739606,58.0,-0.01098901098901095,1125501,1.45,1
chr1_1840449_1840835-chr1_458656_459756,9.08579,21.857543,13.46124,152.0,8.044628,0.0,9.38278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2197802197802199,1380693,0.0,1
chr1_1772108_1772256-chr1_3527959_3529059,0.0,0.0,0.0,0.0,0.0,16.996735,0.0,3.613637,7.723891,0.0,0.0,0.0,6.094526999999999,0.0,0.0,0.0,4.2336290000000005,8.659928,0.0,6.414105,11.4239045,65.66666666666667,0.027472527472527486,1755703,0.0,1
chr1_2230678_2230895-chr1_856296_857396,12.347356,2.0324150000000003,0.0,24.0,0.0,19.443424,8.264994,2.423616,2.764168,0.0,10.087439,3.241933,13.909782,0.0,0.0,0.0,0.0,4.646876,0.0,0.0,0.0,118.0,0.18131868131868134,1373282,0.0,1
chr1_918449_918555-chr1_135795_136895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3172349999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6978021978021978,781554,0.0,1
chr1_2478276_2478817-chr1_1549795_1550895,8.079839,12.256718,6.787425999999999,160.0,7.8244940000000005,3.1753,14.926932999999998,0.0,0.0,0.0,7.672366999999999,0.0,0.0,31.90977800000001,6.85182,0.0,28.213198,11.8465705,3.283861,11.897153999999999,17.698294,358.0,0.3846153846153846,927381,1.91,1
chr1_1978731_1978937-chr1_2345136_2346236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.686528,0.0,0.0,33.031772,6.6948820000000016,3.4180010000000003,3.311289,18.205854000000002,7.1699,0.0,12.648513,13.394743,53.33333333333334,-0.401098901098901,366199,0.0,1
chr1_2231691_2232185-chr1_1589786_1590886,12.347356,2.0324150000000003,8.041907,26.0,8.1886425,19.443424,8.264994,2.423616,2.764168,0.0,10.087439,0.0,10.574139,30.804252,0.0,0.0,44.529469,0.0,0.0,4.364318,13.525449333333333,144.5,0.34065934065934067,640805,0.0,1
chr1_3237165_3237518-chr1_3402810_3403910,0.0,29.284521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1428571428571429,165292,0.0,1
chr1_3267475_3267612-chr1_1850612_1851712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7716709999999996,9.018046,0.0,5.383693,7.676664,335.0,-0.03846153846153855,1415763,0.48,1
chr1_2082729_2083012-chr1_900877_901977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.817896000000001,0.0,2.402607,10.392486,6.249272,0.0,8.358661999999999,15.00354,55.0,0.06043956043956045,1180752,0.02,1
chr1_3309990_3310261-chr1_2424597_2425697,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,7.599481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5824175824175823,884293,0.48,1
chr1_2254081_2254230-chr1_1821910_1823010,4.5902080000000005,7.559031,7.752338000000001,44.0,4.331258,0.0,14.418315,0.0,0.0,0.0,6.64347,0.0,0.0,11.262744999999999,16.996735,3.613637,23.193985,0.0,3.6210839999999997,10.314121,22.141661,104.75,-0.29670329670329676,431071,0.46,1
chr1_2989176_2989511-chr1_1242947_1244047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.317907,0.0,0.0,0.0,10.5331235,4.672343,2.217135,12.560297,9.270968000000002,0.0,9.972016,13.907986,148.0,-0.2582417582417582,1745129,0.46,1
chr1_3374928_3375314-chr1_2294967_2296067,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,1.81286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34065934065934067,1078861,0.48,1
chr1_941791_942135-chr1_1549795_1550895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3172349999999997,0.0,0.0,0.0,31.90977800000001,6.85182,0.0,28.213198,11.8465705,3.283861,11.897153999999999,17.698294,358.0,-0.1208791208791209,607660,1.85,1
chr1_956563_956812-chr1_2144059_2145159,0.0,0.0,9.550403,74.0,9.637508,0.0,9.514723,0.0,0.0,0.0,10.435428,0.0,17.278075,47.248141,0.0,0.0,30.883162,13.543331,0.0,10.473068,9.130525,124.33333333333331,-0.42307692307692313,1187247,0.0,1
chr1_2140151_2140337-chr1_1343476_1344576,8.994553,0.0,4.002841,24.0,0.0,0.0,0.0,0.0,0.0,0.0,10.960051,0.0,12.476536999999999,9.921762,9.943745,3.38975,24.203705,9.62055,0.0,9.975552,23.092319,0.0,0.43956043956043955,795575,0.0,1
chr1_2232428_2232896-chr1_807672_808772,12.347356,2.0324150000000003,8.041907,114.0,8.5008225,19.443424,8.264994,2.423616,2.764168,0.0,10.087439,3.241933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06043956043956045,1423656,0.0,1
chr1_3233109_3233475-chr1_2144059_2145159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.278075,47.248141,0.0,0.0,30.883162,13.543331,0.0,10.473068,9.130525,124.33333333333331,-0.20879120879120872,1087950,0.0,1
chr1_2254081_2254230-chr1_565454_566554,4.5902080000000005,7.559031,7.752338000000001,44.0,4.331258,0.0,14.418315,0.0,0.0,0.0,6.64347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.5,0.2417582417582418,1687527,0.0,1
chr1_3463934_3464260-chr1_2144059_2145159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.278075,47.248141,0.0,0.0,30.883162,13.543331,0.0,10.473068,9.130525,124.33333333333331,-0.3351648351648351,1318775,0.0,1
chr1_1714020_1714715-chr1_1946869_1947969,7.10977,2.013776,7.953164,38.333333333333336,7.4596,16.996735,5.200075,3.613637,3.6210839999999997,0.0,6.307373999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23076923076923073,232154,0.0,1
chr1_1060905_1061095-chr1_1535376_1536476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.082221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.631297,0.0,22.0,0.7637362637362637,474281,0.0,1
chr1_1772108_1772256-chr1_1284630_1285730,0.0,0.0,0.0,0.0,0.0,16.996735,0.0,3.613637,7.723891,0.0,0.0,0.0,16.954117999999998,5.126379,6.25381,2.217135,7.2372130000000015,5.873298999999999,0.0,9.9012915,10.103404,102.33333333333331,-0.08241758241758235,486378,0.0,1
chr1_3290271_3290590-chr1_1354625_1355725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.773889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,0.6373626373626373,1934546,0.02,1
chr1_2162325_2162996-chr1_332136_333236,14.030707000000001,2.2124040000000003,15.848273,33.0,19.256972,19.443424,18.941778,2.420665,2.764168,0.0,7.221774000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1923076923076923,1829089,0.0,1
chr1_1136667_1137146-chr1_379367_380467,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03846153846153855,756200,0.0,1
chr1_1714020_1714715-chr1_954503_955603,7.10977,2.013776,7.953164,38.333333333333336,7.4596,16.996735,5.200075,3.613637,3.6210839999999997,0.0,6.307373999999999,0.0,21.343713,3.143,0.0,0.0,14.198037500000002,0.0,0.0,0.0,12.21695,95.33333333333331,-0.42307692307692313,758417,0.02,1
chr1_2478276_2478817-chr1_807672_808772,8.079839,12.256718,6.787425999999999,160.0,7.8244940000000005,3.1753,14.926932999999998,0.0,0.0,0.0,7.672366999999999,3.241933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.13736263736263732,1669504,0.0,1
chr1_1840449_1840835-chr1_1341032_1342132,9.08579,21.857543,13.46124,152.0,8.044628,0.0,9.38278,0.0,0.0,0.0,0.0,0.0,0.0,9.921762,9.943745,7.670247,24.203705,8.389915,2.0623669999999996,9.975552,23.092319,27.0,-0.5164835164835164,498317,0.02,1
chr1_2059932_2059994-chr1_1711796_1712896,0.0,3.4764739999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.013776,0.0,16.996735,3.613637,0.0,6.307373999999999,3.6210839999999997,0.0,0.0,0.0,0.1208791208791209,347036,1.91,1
chr1_2172142_2172385-chr1_894589_895689,4.6817150000000005,2.2124040000000003,0.0,0.0,0.0,19.443424,0.0,2.420665,2.764168,0.0,4.52117,0.0,0.0,10.250465,8.944195,2.402607,20.519946,0.0,0.0,10.0738965,15.577739999999999,55.0,-0.3076923076923077,1276453,0.02,1
chr1_3309990_3310261-chr1_2984732_2985832,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,7.599481,0.0,9.317907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.5,-0.06593406593406592,324158,0.48,1
chr1_2221868_2222548-chr1_1669027_1670127,17.999736,8.445765,8.555139,119.5,9.515644,19.443424,9.846811,2.423616,2.764168,0.0,8.478064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2857142857142858,551741,0.0,1
chr1_1005293_1005547-chr1_1182002_1183102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.134783,5.233286,0.0,0.0,0.0,2.959582,0.0,0.0,0.0,0.0,0.0,38.5,0.17032967032967028,176455,1.91,1
chr1_2059932_2059994-chr1_1244889_1245989,0.0,3.4764739999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.672343,2.217135,12.560297,8.635183999999999,0.0,9.972016,13.907986,0.0,0.0494505494505495,813943,0.46,1
chr1_1793829_1793862-chr1_621953_623053,0.0,0.0,0.0,0.0,0.0,16.996735,0.0,3.613637,3.6210839999999997,0.0,5.967957999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1170776,0.0,1
chr1_2162325_2162996-chr1_713906_715006,14.030707000000001,2.2124040000000003,15.848273,33.0,19.256972,19.443424,18.941778,2.420665,2.764168,0.0,7.221774000000001,0.0,11.991191,9.763957000000001,0.0,0.0,24.331613,0.0,0.0,10.17465,13.293557999999999,212.0,-0.2582417582417582,1447319,0.0,1
chr1_3133891_3134283-chr1_2142962_2144062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.278075,47.248141,0.0,0.0,30.883162,13.543331,0.0,10.473068,9.130525,141.5,-0.4945054945054945,989829,0.0,1
chr1_2190530_2190674-chr1_1655666_1656766,0.0,0.0,0.0,0.0,0.0,19.443424,0.0,2.420665,2.764168,0.0,4.52117,0.0,13.755533999999999,10.413135,0.0,0.0,17.884335500000006,0.0,0.0,11.150772,18.543485,271.0,-0.13736263736263732,533764,0.48,1
chr1_1136667_1137146-chr1_1949780_1950880,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5429985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.5,0.038461538461538436,812634,0.02,1
chr1_1143531_1144198-chr1_1566474_1567574,0.0,0.0,0.0,32.0,0.0,0.0,0.0,2.5251930000000002,0.0,0.0,0.0,8.5733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.666666666666664,0.17582417582417587,422276,0.02,1
chr1_3086923_3087330-chr1_2120237_2121337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.970375,10.539631,4.522737,1.973312,17.889543,7.389042,0.0,7.300986,9.680522,248.0,-0.18131868131868134,965586,0.0,1
chr1_3077832_3078221-chr1_1354625_1355725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.773889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,0.6373626373626373,1722107,0.48,1
chr1_1368471_1368786-chr1_137865_138965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.24725274725274726,1229506,0.0,1
chr1_2221868_2222548-chr1_1242947_1244047,17.999736,8.445765,8.555139,119.5,9.515644,19.443424,9.846811,2.423616,2.764168,0.0,8.478064,0.0,0.0,10.5331235,4.672343,2.217135,12.560297,9.270968000000002,0.0,9.972016,13.907986,148.0,-0.34065934065934056,977821,0.46,1
chr1_2190530_2190674-chr1_1499804_1500904,0.0,0.0,0.0,0.0,0.0,19.443424,0.0,2.420665,2.764168,0.0,4.52117,0.0,0.0,0.0,15.228657,2.4666639999999997,0.0,0.0,5.447274999999999,0.0,0.0,0.0,0.44505494505494503,689626,0.48,1
chr1_1063914_1064111-chr1_663427_664527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7527472527472527,399387,0.0,1
chr1_2253622_2253773-chr1_2729157_2730257,4.5902080000000005,2.0324150000000003,12.397827000000001,102.0,4.331258,0.0,14.418315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22527472527472525,475384,0.0,1
chr1_2574343_2574764-chr1_2258032_2259132,14.822606,9.712864999999999,12.512499,182.0,14.300405,0.0,27.517390000000002,0.0,0.0,0.0,4.167301999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.24725274725274726,315211,0.48,1
chr1_3459907_3460197-chr1_2323046_2324146,3.0887290000000003,0.0,4.824853,61.0,0.0,0.0,8.982213,0.0,0.0,0.0,4.999807,0.0,0.0,13.091972,8.240642,3.311289,27.44020900000001,8.709328,1.650927,23.266514,20.72053,146.66666666666666,-0.01098901098901095,1135761,0.48,1
chr1_2059932_2059994-chr1_2461584_2462684,0.0,3.4764739999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.19445,0.0,0.0,0.0,2.6318490000000003,0.0,3.252081,0.0,0.0,0.0,31.0,0.2692307692307693,401590,0.48,1
chr1_1840449_1840835-chr1_3568084_3569184,9.08579,21.857543,13.46124,152.0,8.044628,0.0,9.38278,0.0,0.0,0.0,0.0,9.069137,0.0,0.0,0.0,2.608632,0.0,0.0,0.0,0.0,0.0,20.0,0.1428571428571429,1727249,0.02,1
chr1_2172142_2172385-chr1_2984732_2985832,4.6817150000000005,2.2124040000000003,0.0,0.0,0.0,19.443424,0.0,2.420665,2.764168,0.0,4.52117,9.317907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.5,0.5164835164835164,812347,0.02,1
chr1_2172142_2172385-chr1_523733_524833,4.6817150000000005,2.2124040000000003,0.0,0.0,0.0,19.443424,0.0,2.420665,2.764168,0.0,4.52117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5659340659340659,1647309,0.0,1
chr1_2190530_2190674-chr1_333126_334226,0.0,0.0,0.0,0.0,0.0,19.443424,0.0,2.420665,2.764168,0.0,4.52117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44505494505494503,1856304,0.0,1
chr1_2246556_2246763-chr1_656472_657572,0.0,11.528645,0.0,137.0,0.0,19.443424,7.234244,2.423616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12637362637362637,1588984,0.0,1
chr1_3111769_3111989-chr1_2718186_2719286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.318253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.5494505494505495,392483,0.0,1
chr1_2406489_2406881-chr1_2144059_2145159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.278075,47.248141,0.0,0.0,30.883162,13.543331,0.0,10.473068,9.130525,124.33333333333331,-0.3791208791208791,261330,0.0,1
chr1_2505035_2505361-chr1_659830_660930,0.0,0.0,3.051437,0.0,0.0,0.0,0.0,0.0,0.0,4.1806470000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1844105,0.0,1
chr1_1978731_1978937-chr1_532778_533878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.686528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17032967032967028,1444853,0.0,1
chr1_2989176_2989511-chr1_1549795_1550895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.317907,0.0,0.0,0.0,31.90977800000001,6.85182,0.0,28.213198,11.8465705,3.283861,11.897153999999999,17.698294,358.0,-0.05494505494505497,1438281,2.31,1
chr1_1005293_1005547-chr1_450810_451910,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.134783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30219780219780223,553383,0.0,1
chr1_1005293_1005547-chr1_1981409_1982509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.134783,7.686528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.222961999999999,12.885494,21.0,0.3571428571428571,975862,1.91,1
chr1_1840449_1840835-chr1_1167311_1168411,9.08579,21.857543,13.46124,152.0,8.044628,0.0,9.38278,0.0,0.0,0.0,0.0,0.0,0.0,13.106978,9.514375999999999,2.5251930000000002,40.498191,0.0,0.0,13.250689000000001,33.419962500000004,237.0,0.34065934065934067,672038,0.02,1
chr1_2232428_2232896-chr1_1369853_1370953,12.347356,2.0324150000000003,8.041907,114.0,8.5008225,19.443424,8.264994,2.423616,2.764168,0.0,10.087439,0.0,0.0,0.0,0.0,0.0,0.0,7.528388499999998,0.0,5.431611,5.093225,32.5,0.3076923076923077,861475,0.46,1
chr1_956563_956812-chr1_933331_934431,0.0,0.0,9.550403,74.0,9.637508,0.0,9.514723,0.0,0.0,0.0,10.435428,4.516121,0.0,13.031217999999999,0.0,0.0,21.078845,4.400503,0.0,0.0,8.739606,58.0,-0.10439560439560447,22132,0.02,1
chr1_1368471_1368786-chr1_2142962_2144062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.278075,47.248141,0.0,0.0,30.883162,13.543331,0.0,10.473068,9.130525,141.5,-0.2417582417582418,774176,0.0,1
chr1_1014834_1015095-chr1_663427_664527,7.447241,0.0,11.790187,90.0,4.90876,0.0,13.230414000000001,0.0,0.0,0.0,7.193385000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08241758241758246,350307,0.0,1
chr1_1060905_1061095-chr1_2283196_2284296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34065934065934067,1222101,0.48,1
chr1_3136013_3136207-chr1_1551075_1552175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.90977800000001,5.900068,0.0,28.213198,8.900195,1.955169,11.897153999999999,17.698294,150.0,-0.4725274725274726,1583838,4.84,1
chr1_3581269_3581645-chr1_2984901_2986001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.317907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.48351648351648346,595268,0.48,1
chr1_3634737_3634863-chr1_2424597_2425697,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4725274725274725,1209040,0.48,1
chr1_1295535_1296332-chr1_458656_459756,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11538461538461542,835779,0.0,1
chr1_2246556_2246763-chr1_469971_471071,0.0,11.528645,0.0,137.0,0.0,19.443424,7.234244,2.423616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12637362637362637,1775485,0.0,1
chr1_4079242_4079460-chr1_2322267_2323367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.091972,8.240642,3.311289,27.44020900000001,11.141153,1.650927,12.810428,20.72053,224.5,0.06593406593406592,1755875,0.02,1
chr1_1793829_1793862-chr1_2356419_2357519,0.0,0.0,0.0,0.0,0.0,16.996735,0.0,3.613637,3.6210839999999997,0.0,5.967957999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,562557,0.0,1
chr1_1143531_1144198-chr1_752992_754092,0.0,0.0,0.0,32.0,0.0,0.0,0.0,2.5251930000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2582417582417582,389439,0.0,1
chr1_3086923_3087330-chr1_1946869_1947969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1923076923076923,1138954,0.0,1
chr1_1143531_1144198-chr1_135795_136895,0.0,0.0,0.0,32.0,0.0,0.0,0.0,2.5251930000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.20329670329670324,1006636,0.0,1
chr1_2254081_2254230-chr1_839214_840314,4.5902080000000005,7.559031,7.752338000000001,44.0,4.331258,0.0,14.418315,0.0,0.0,0.0,6.64347,3.241933,45.81045200000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.348133,121.0,-0.2417582417582418,1413767,0.0,1
chr1_3232812_3232866-chr1_3402810_3403910,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,169944,0.0,1
chr1_4079242_4079460-chr1_2159134_2160234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2124040000000003,14.030707000000001,19.443424,2.420665,18.941778,7.221774000000001,2.764168,15.848273,19.256972,158.25,0.06593406593406592,1919008,0.0,1
chr1_2162325_2162996-chr1_1259971_1261071,14.030707000000001,2.2124040000000003,15.848273,33.0,19.256972,19.443424,18.941778,2.420665,2.764168,0.0,7.221774000000001,0.0,0.0,8.293345,4.672343,2.217135,16.283860999999998,6.743864,0.0,9.40805,13.705770000000001,98.33333333333331,-0.2582417582417582,901254,0.46,1
chr1_2162325_2162996-chr1_1602429_1603529,14.030707000000001,2.2124040000000003,15.848273,33.0,19.256972,19.443424,18.941778,2.420665,2.764168,0.0,7.221774000000001,0.0,2.066296,0.0,0.0,3.880584,0.0,0.0,0.0,0.0,0.0,0.0,-0.1923076923076923,558796,0.0,1
chr1_2253622_2253773-chr1_332136_333236,4.5902080000000005,2.0324150000000003,12.397827000000001,102.0,4.331258,0.0,14.418315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22527472527472525,1920386,0.0,1
chr1_1136075_1136463-chr1_68091_69191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20329670329670335,1066884,0.0,1
chr1_1978731_1978937-chr1_3050173_3051273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.686528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5824175824175823,1071236,2.31,1
