name,H3k36me3_E,DNaseI_E,H3k27ac_E,H3k27me3_E,H3k9ac_E,H4k20me1_E,H3k4me1_E,H3k4me3_E,Ctcf_E,H3k79me2_E,H3k4me2_E,H3k4me3_P,H3k4me1_P,Ctcf_P,H3k36me3_P,H3k4me2_P,H3k27me3_P,H3k79me2_P,DNaseI_P,H3k9ac_P,H4k20me1_P,H3k27ac_P,corr,distance,css,label
chr1_956563_956812-chr1_761988_763088,0.0,0.1027,11.284781,0.0,7.3767190000000005,1.198307,5.8744819999999995,8.333323,0.0,5.625219,8.935166,8.233284,0.0,0.0,0.0,6.896392999999999,0.0,7.094944,0.1405,15.996626000000001,0.0,15.067321,-0.0714285714285714,193475,0.0,1
chr1_858256_858648-chr1_10869_11969,0.0,0.0,0.0,0.0,0.0,1.473502,10.235116,8.164244,0.0,0.0,3.7938410000000014,0,0,0,0,0,0,0,0,0,0,0,0.7142857142857143,846287,0.0,1
chr1_2172142_2172385-chr1_1141971_1143071,1.485586,0.0,0.0,0.0,0.0,2.2128415,0.0,0.0,0.0,7.546384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0384,0.0,1.3306559999999998,0.0,0.3626373626373627,1029071,0.02,1
chr1_1368471_1368786-chr1_332136_333236,0.0,0.0449,0.0,0.0,0.0,1.3306559999999998,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,-0.24725274725274726,1035235,0.0,1
chr1_1005293_1005547-chr1_1214816_1215916,0.0,0.0,0.0,0.0,0.0,5.077881,3.6828540000000003,5.636449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.351753,0.0,0.0,0.0,4.079618,1.3306559999999998,2.145061,0.30219780219780223,209269,0.02,1
chr1_2162325_2162996-chr1_866345_867445,1.485586,0.0388,10.058061,0.0,15.55747,2.2128415,5.333579,16.780462,3.709639,7.546384,9.427316000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0369,0.0,3.186228,0.0,-0.16483516483516492,1294880,0.46,1
chr1_2501788_2502413-chr1_1009587_1010687,0.0,0.0,0.0,1.951368,0.0,1.366382,0.0,0.0,0.0,0.0,0.0,7.620722,4.3502480000000014,0.0,0.0,8.464715000000002,0.0,0.0,0.093,4.486067,1.198307,5.626129,0.5769230769230769,1491101,0.0,1
chr1_1814762_1815124-chr1_1114835_1115935,2.0116110000000003,0.0,0.0,0.0,0.0,2.0463855,8.286421,0.0,0.0,6.202486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02675,0.0,1.3306559999999998,0.0,0.5274725274725275,698827,0.02,1
chr1_1793829_1793862-chr1_935452_936552,2.0116110000000003,0.0,0.0,0.0,0.0,2.0463855,0.0,0.0,0.0,6.202486,0.0,15.851044,0.0,0.0,0.0,9.904401,0.0,6.818239,0.0987,19.807249,1.198307,20.862444,-0.1923076923076923,857277,0.02,1
chr1_2246556_2246763-chr1_564290_565390,0.0,0.152,0.0,0.0,6.127311,1.366382,0.0,0.0,10.728183999999999,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,-0.2142857142857142,1681166,0.0,1
chr1_1714020_1714715-chr1_564290_565390,2.0116110000000003,0.0598,10.120409,0.0,4.9352480000000005,1.382183,6.113142,8.145578,1.5657020000000001,6.202486,5.104521,0,0,0,0,0,0,0,0,0,0,0,0.17032967032967028,1148630,0.0,1
chr1_1093610_1093958-chr1_51473_52573,0.0,0.3138,17.452682,0.0,14.936694000000001,1.198307,0.0,11.097299000000001,0.0,0.0,8.879799,0,0,0,0,0,0,0,0,0,0,0,-0.18681318681318682,1041037,0.0,1
chr1_941791_942135-chr1_693616_694716,0.0,0.0866,4.039199,0.0,3.7230870000000014,1.198307,5.009518,3.821358,0.0,0.0,6.427314,0,0,0,0,0,0,0,0,0,0,0,0.18681318681318682,247075,0.0,1
chr1_2253622_2253773-chr1_700205_701305,0.0,0.0,0.0,0.0,0.0,1.366382,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.22527472527472525,1552317,0.0,1
chr1_918449_918555-chr1_157787_158887,0.0,0.0,0.0,0.0,0.0,1.198307,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1.0,759562,0.0,1
chr1_2177615_2177829-chr1_523733_524833,1.485586,0.0,0.0,0.0,0.0,2.2128415,0.0,0.0,0.0,7.546384,0.0,0,0,0,0,0,0,0,0,0,0,0,0.5384615384615384,1652782,0.0,1
chr1_2140151_2140337-chr1_159446_160546,0.0,0.061,5.2669510000000015,0.0,5.086243,1.366382,5.007581,6.686222,0.0,0.0,6.09577,0,0,0,0,0,0,0,0,0,0,0,0.3516483516483516,1979605,0.0,1
chr1_1136667_1137146-chr1_458656_459756,0.0,0.0,0.0,0.0,0.0,1.3306559999999998,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,-0.03846153846153855,676911,0.0,1
chr1_3136013_3136207-chr1_1209603_1210703,0.0,0.0,0.0,1.951368,0.0,1.191068,0.0,0.0,0.0,0.0,0.0,16.150116,6.055969999999999,0.0,0.0,5.7795905,0.0,9.059591000000001,0.2595,11.576922,1.3306559999999998,6.9639355000000025,0.01098901098901095,1925310,0.0,1
chr1_2406489_2406881-chr1_1214816_1215916,0.0,0.0616,0.0,1.951368,0.0,1.366382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.351753,0.0,0.0,0.0,4.079618,1.3306559999999998,2.145061,0.8021978021978022,1190573,0.02,1
chr1_2177615_2177829-chr1_1214816_1215916,1.485586,0.0,0.0,0.0,0.0,2.2128415,0.0,0.0,0.0,7.546384,0.0,0.0,0.0,0.0,0.0,2.351753,0.0,0.0,0.0,4.079618,1.3306559999999998,2.145061,0.5384615384615384,961699,0.02,1
chr1_1173386_1173736-chr1_1108264_1109364,1.585809,0.1232,0.0,0.0,2.9990419999999998,1.3306559999999998,4.373659,6.767767,0.0,0.0,4.410386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0266,0.0,1.3306559999999998,0.0,0.34615384615384615,64022,0.46,1
chr1_956563_956812-chr1_228675_229775,0.0,0.1027,11.284781,0.0,7.3767190000000005,1.198307,5.8744819999999995,8.333323,0.0,5.625219,8.935166,0,0,0,0,0,0,0,0,0,0,0,-0.04395604395604402,726788,0.0,1
chr1_1772108_1772256-chr1_1186614_1187714,2.0116110000000003,0.0,0.0,0.0,0.0,1.382183,0.0,0.0,0.0,6.202486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3306559999999998,0.0,0.48351648351648346,584394,0.0,1
chr1_2509702_2510198-chr1_532778_533878,0.0,0.0301,0.0,1.951368,0.0,1.366382,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,-0.14835164835164827,1975824,0.0,1
chr1_2140151_2140337-chr1_1009587_1010687,0.0,0.061,5.2669510000000015,0.0,5.086243,1.366382,5.007581,6.686222,0.0,0.0,6.09577,7.620722,4.3502480000000014,0.0,0.0,8.464715000000002,0.0,0.0,0.093,4.486067,1.198307,5.626129,0.32417582417582413,1129464,0.46,1
chr1_1714020_1714715-chr1_523733_524833,2.0116110000000003,0.0598,10.120409,0.0,4.9352480000000005,1.382183,6.113142,8.145578,1.5657020000000001,6.202486,5.104521,0,0,0,0,0,0,0,0,0,0,0,0.23076923076923073,1189187,0.0,1
chr1_2140151_2140337-chr1_568756_569856,0.0,0.061,5.2669510000000015,0.0,5.086243,1.366382,5.007581,6.686222,0.0,0.0,6.09577,0.0,6.856696,9.554583000000001,0.0,0.0,5.778363,0.0,0.0,8.409028999999999,9.545162,0.0,0.5164835164835164,1570295,0.0,1
chr1_2231691_2232185-chr1_695291_696391,0.0,0.0,0.0,0.0,0.0,4.2750555,0.0,0.0,0.0,7.546384,0.0,0,0,0,0,0,0,0,0,0,0,0,0.4340659340659341,1535300,0.0,1
chr1_2221868_2222548-chr1_1259971_1261071,0.0,0.0,0.0,0.0,0.0,2.1974875,0.0,0.0,0.0,7.546384,0.0,14.714914000000002,6.762739999999999,0.0,0.0,10.714332,0.0,4.913233,0.1625,16.150710999999998,1.7585974999999998,12.193287,-0.04395604395604402,960797,0.46,1
chr1_1814762_1815124-chr1_267153_268253,2.0116110000000003,0.0,0.0,0.0,0.0,2.0463855,8.286421,0.0,0.0,6.202486,0.0,0,0,0,0,0,0,0,0,0,0,0,0.478021978021978,1546509,0.0,1
chr1_2221868_2222548-chr1_1102243_1103343,0.0,0.0,0.0,0.0,0.0,2.1974875,0.0,0.0,0.0,7.546384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0344,0.0,1.3306559999999998,0.0,-0.15934065934065944,1118525,1.91,1
chr1_1093610_1093958-chr1_228675_229775,0.0,0.3138,17.452682,0.0,14.936694000000001,1.198307,0.0,11.097299000000001,0.0,0.0,8.879799,0,0,0,0,0,0,0,0,0,0,0,-0.18681318681318682,863835,0.0,1
chr1_2772559_2772713-chr1_1167311_1168411,0.0,0.027000000000000003,0.0,1.951368,0.0,1.191068,0.0,0.0,0.0,0.0,0.0,16.512223000000002,3.43891,0.0,1.585809,7.6808809999999985,0.0,9.125497,0.4115,17.077115,1.3306559999999998,14.017778,-0.17582417582417587,1604148,1.58,1
chr1_2406489_2406881-chr1_933331_934431,0.0,0.0616,0.0,1.951368,0.0,1.366382,0.0,0.0,0.0,0.0,0.0,15.851044,0.0,0.0,0.0,7.25793,0.0,0.0,0.0987,19.807249,1.198307,20.862444,-0.01098901098901095,1472058,0.02,1
chr1_1714020_1714715-chr1_458656_459756,2.0116110000000003,0.0598,10.120409,0.0,4.9352480000000005,1.382183,6.113142,8.145578,1.5657020000000001,6.202486,5.104521,0,0,0,0,0,0,0,0,0,0,0,0.23076923076923073,1254264,0.0,1
chr1_956563_956812-chr1_1141971_1143071,0.0,0.1027,11.284781,0.0,7.3767190000000005,1.198307,5.8744819999999995,8.333323,0.0,5.625219,8.935166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0384,0.0,1.3306559999999998,0.0,0.6153846153846154,185159,2.31,1
chr1_2230678_2230895-chr1_739037_740137,0.0,0.0362,0.0,0.0,0.0,1.366382,0.0,0.0,0.0,7.546384,0.0,0,0,0,0,0,0,0,0,0,0,0,0.5714285714285714,1490541,0.0,1
chr1_956563_956812-chr1_460380_461480,0.0,0.1027,11.284781,0.0,7.3767190000000005,1.198307,5.8744819999999995,8.333323,0.0,5.625219,8.935166,0,0,0,0,0,0,0,0,0,0,0,-0.04395604395604402,495083,0.0,1
chr1_2177615_2177829-chr1_700205_701305,1.485586,0.0,0.0,0.0,0.0,2.2128415,0.0,0.0,0.0,7.546384,0.0,0,0,0,0,0,0,0,0,0,0,0,0.5384615384615384,1476310,0.0,1
chr1_2082729_2083012-chr1_567137_568237,1.59999,0.0,0.0,0.0,0.0,1.366382,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.5989010989010989,1514492,0.0,1
chr1_2772559_2772713-chr1_866345_867445,0.0,0.027000000000000003,0.0,1.951368,0.0,1.191068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0369,0.0,3.186228,0.0,0.9175824175824175,1905114,1.56,1
chr1_1840449_1840835-chr1_173762_174862,0.0,0.161,9.959261,0.0,14.992735999999999,1.382183,0.0,19.121595000000006,8.569706,0.0,7.7588430000000015,0,0,0,0,0,0,0,0,0,0,0,-0.2197802197802199,1665587,0.0,1
chr1_2232428_2232896-chr1_1103385_1104485,0.0,0.026,0.0,0.0,0.0,2.6480575,0.0,0.0,0.0,7.546384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0464,0.0,1.3306559999999998,0.0,-0.04395604395604402,1127943,2.29,1
chr1_2140151_2140337-chr1_522009_523109,0.0,0.061,5.2669510000000015,0.0,5.086243,1.366382,5.007581,6.686222,0.0,0.0,6.09577,0,0,0,0,0,0,0,0,0,0,0,0.3516483516483516,1617042,0.0,1
chr1_1063914_1064111-chr1_994114_995214,0.0,0.0,0.0,0.0,0.0,1.198307,0.0,0.0,0.0,0.0,0.0,9.614342,6.043282,0.0,0.0,5.100814,0.0,0.0,0.1671,5.121707,1.198307,3.87989,-0.18681318681318682,68700,0.0,1
chr1_1368471_1368786-chr1_1051641_1052741,0.0,0.0449,0.0,0.0,0.0,1.3306559999999998,0.0,0.0,0.0,0.0,0.0,7.246767,0.0,0.0,0.0,7.314953,0.0,0.0,0.4168,9.4652825,1.198307,0.0,-0.2142857142857142,315730,0.0,1
chr1_2574343_2574764-chr1_1103737_1104837,0.0,0.2894,10.827478999999999,1.951368,11.831274,0.0,0.0,13.516454999999999,0.0,0.0,6.179778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0464,0.0,1.3306559999999998,0.0,-0.18131868131868134,1469506,2.29,1
chr1_1173386_1173736-chr1_567137_568237,1.585809,0.1232,0.0,0.0,2.9990419999999998,1.3306559999999998,4.373659,6.767767,0.0,0.0,4.410386,0,0,0,0,0,0,0,0,0,0,0,-0.2417582417582418,605149,0.0,1
chr1_1295535_1296332-chr1_366640_367740,0.0,0.0525,0.0,0.0,0.0,1.3306559999999998,6.609083,10.759246000000001,0.0,10.215803,7.374011500000001,0,0,0,0,0,0,0,0,0,0,0,0.11538461538461542,927795,0.0,1
chr1_1840449_1840835-chr1_762802_763902,0.0,0.161,9.959261,0.0,14.992735999999999,1.382183,0.0,19.121595000000006,8.569706,0.0,7.7588430000000015,8.233284,0.0,0.0,0.0,0.0,0.0,0.0,0.1405,15.996626000000001,0.0,15.067321,0.29670329670329665,1076547,0.0,1
chr1_2082729_2083012-chr1_845815_846915,1.59999,0.0,0.0,0.0,0.0,1.366382,0.0,0.0,0.0,0.0,0.0,0.0,4.02797,0.0,0.0,0.0,1.406121,0.0,0.0436,0.0,1.198307,0.0,-0.0494505494505495,1235814,0.0,1
chr1_1136667_1137146-chr1_1103737_1104837,0.0,0.0,0.0,0.0,0.0,1.3306559999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0464,0.0,1.3306559999999998,0.0,0.19780219780219777,31830,0.0,1
chr1_1714020_1714715-chr1_35981_37081,2.0116110000000003,0.0598,10.120409,0.0,4.9352480000000005,1.382183,6.113142,8.145578,1.5657020000000001,6.202486,5.104521,0,0,0,0,0,0,0,0,0,0,0,0.23076923076923073,1676939,0.0,1
chr1_2177615_2177829-chr1_267153_268253,1.485586,0.0,0.0,0.0,0.0,2.2128415,0.0,0.0,0.0,7.546384,0.0,0,0,0,0,0,0,0,0,0,0,0,0.5384615384615384,1909362,0.0,1
chr1_1060905_1061095-chr1_228675_229775,0.0,0.0448,0.0,0.0,0.0,1.198307,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.34065934065934067,831130,0.0,1
chr1_2140151_2140337-chr1_567915_569015,0.0,0.061,5.2669510000000015,0.0,5.086243,1.366382,5.007581,6.686222,0.0,0.0,6.09577,0,0,0,0,0,0,0,0,0,0,0,-0.13736263736263732,1571136,0.0,1
chr1_2172142_2172385-chr1_568756_569856,1.485586,0.0,0.0,0.0,0.0,2.2128415,0.0,0.0,0.0,7.546384,0.0,0.0,6.856696,9.554583000000001,0.0,0.0,5.778363,0.0,0.0,8.409028999999999,9.545162,0.0,0.03296703296703296,1602286,0.0,1
chr1_1952050_1952360-chr1_1182002_1183102,0.0,0.0265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0305,0.0,1.3306559999999998,0.0,0.7637362637362637,768948,0.48,1
chr1_1060905_1061095-chr1_332136_333236,0.0,0.0448,0.0,0.0,0.0,1.198307,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.34065934065934067,727669,0.0,1
chr1_1005293_1005547-chr1_812183_813283,0.0,0.0,0.0,0.0,0.0,5.077881,3.6828540000000003,5.636449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.198307,0.0,0.21978021978021978,192010,0.0,1
chr1_1136075_1136463-chr1_656472_657572,0.0,0.0326,0.0,0.0,0.0,1.3306559999999998,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.20329670329670335,478503,0.0,1
chr1_1793829_1793862-chr1_469971_471071,2.0116110000000003,0.0,0.0,0.0,0.0,2.0463855,0.0,0.0,0.0,6.202486,0.0,0,0,0,0,0,0,0,0,0,0,0,1.0,1322758,0.0,1
chr1_2989176_2989511-chr1_1101484_1102584,0.0,0.0,0.0,1.951368,0.0,1.191068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031549999999999995,0.0,1.3306559999999998,0.0,0.8461538461538461,1886592,2.29,1
chr1_941791_942135-chr1_1209165_1210265,0.0,0.0866,4.039199,0.0,3.7230870000000014,1.198307,5.009518,3.821358,0.0,0.0,6.427314,16.150116,6.055969999999999,0.0,0.0,5.7795905,0.0,9.059591000000001,0.2595,11.576922,1.3306559999999998,6.9639355000000025,-0.5329670329670331,267030,1.85,1
chr1_3086923_3087330-chr1_1209165_1210265,0.0,0.031,0.0,1.951368,0.0,1.191068,0.0,0.0,0.0,0.0,0.0,16.150116,6.055969999999999,0.0,0.0,5.7795905,0.0,9.059591000000001,0.2595,11.576922,1.3306559999999998,6.9639355000000025,-0.6208791208791209,1876658,1.56,1
chr1_2246556_2246763-chr1_522009_523109,0.0,0.152,0.0,0.0,6.127311,1.366382,0.0,0.0,10.728183999999999,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,-0.12637362637362637,1723447,0.0,1
chr1_1005293_1005547-chr1_954503_955603,0.0,0.0,0.0,0.0,0.0,5.077881,3.6828540000000003,5.636449,0.0,0.0,0.0,8.333323,0.0,8.922377000000003,0.0,7.091995,0.0,0.0,0.1027,7.3767190000000005,1.198307,11.284781,-0.2417582417582418,49690,0.48,1
chr1_956563_956812-chr1_713150_714250,0.0,0.1027,11.284781,0.0,7.3767190000000005,1.198307,5.8744819999999995,8.333323,0.0,5.625219,8.935166,7.518988,0.0,9.526147,0.0,9.076147500000001,0.0,0.0,0.128,12.443543,0.0,8.613033,0.07692307692307687,242313,0.0,1
chr1_1295535_1296332-chr1_450810_451910,0.0,0.0525,0.0,0.0,0.0,1.3306559999999998,6.609083,10.759246000000001,0.0,10.215803,7.374011500000001,0,0,0,0,0,0,0,0,0,0,0,0.11538461538461542,843625,0.0,1
chr1_2172142_2172385-chr1_739037_740137,1.485586,0.0,0.0,0.0,0.0,2.2128415,0.0,0.0,0.0,7.546384,0.0,0,0,0,0,0,0,0,0,0,0,0,0.5659340659340659,1432005,0.0,1
chr1_2772559_2772713-chr1_1214816_1215916,0.0,0.027000000000000003,0.0,1.951368,0.0,1.191068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.351753,0.0,0.0,0.0,4.079618,1.3306559999999998,2.145061,1.0,1556643,1.12,1
chr1_2406489_2406881-chr1_659830_660930,0.0,0.0616,0.0,1.951368,0.0,1.366382,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.8021978021978022,1745559,0.0,1
chr1_2162325_2162996-chr1_1101484_1102584,1.485586,0.0388,10.058061,0.0,15.55747,2.2128415,5.333579,16.780462,3.709639,7.546384,9.427316000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031549999999999995,0.0,1.3306559999999998,0.0,-0.06593406593406592,1059741,0.46,1
chr1_2505035_2505361-chr1_567137_568237,0.0,0.0,0.0,1.951368,0.0,1.366382,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.5769230769230769,1936798,0.0,1
chr1_2140151_2140337-chr1_1242947_1244047,0.0,0.061,5.2669510000000015,0.0,5.086243,1.366382,5.007581,6.686222,0.0,0.0,6.09577,16.57878,6.053594,0.0,0.0,10.465375,0.0,4.913233,0.1625,11.200712,1.7585974999999998,10.971179,-0.3626373626373627,896104,0.46,1
chr1_2221868_2222548-chr1_1214816_1215916,0.0,0.0,0.0,0.0,0.0,2.1974875,0.0,0.0,0.0,7.546384,0.0,0.0,0.0,0.0,0.0,2.351753,0.0,0.0,0.0,4.079618,1.3306559999999998,2.145061,-0.01098901098901095,1005952,0.02,1
chr1_1136075_1136463-chr1_565454_566554,0.0,0.0326,0.0,0.0,0.0,1.3306559999999998,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.2417582417582418,569521,0.0,1
chr1_1136667_1137146-chr1_807672_808772,0.0,0.0,0.0,0.0,0.0,1.3306559999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.198307,0.0,-0.01098901098901095,327895,0.0,1
chr1_1005293_1005547-chr1_609222_610322,0.0,0.0,0.0,0.0,0.0,5.077881,3.6828540000000003,5.636449,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.30219780219780223,394971,0.0,1
chr1_2478276_2478817-chr1_866345_867445,0.0,0.2021,7.211671000000001,1.951368,11.538965,1.366382,6.239913,11.448099000000001,4.841658499999999,0.0,11.801871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0369,0.0,3.186228,0.0,-0.2417582417582418,1610831,1.89,1
chr1_1014834_1015095-chr1_51473_52573,0.0,0.2322,24.463707,0.0,14.043339999999999,1.198307,2.860906,9.181224,0.0,0.0,6.293618,0,0,0,0,0,0,0,0,0,0,0,0.08241758241758246,962261,0.0,1
chr1_2177615_2177829-chr1_460380_461480,1.485586,0.0,0.0,0.0,0.0,2.2128415,0.0,0.0,0.0,7.546384,0.0,0,0,0,0,0,0,0,0,0,0,0,0.5384615384615384,1716135,0.0,1
chr1_1952050_1952360-chr1_894967_896067,0.0,0.0265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.070132999999998,0.0,0.0,1.6553380000000002,0.0,0.0,0.0,0.14029999999999998,7.388816,1.7067480000000002,0.0,-0.1208791208791209,1055983,0.48,1
chr1_1005293_1005547-chr1_947803_948903,0.0,0.0,0.0,0.0,0.0,5.077881,3.6828540000000003,5.636449,0.0,0.0,0.0,14.660003,6.444994,0.0,0.0,8.975464,0.0,0.0,0.0641,13.800188,1.198307,13.60118,0.038461538461538436,56390,0.48,1
chr1_2253622_2253773-chr1_807672_808772,0.0,0.0,0.0,0.0,0.0,1.366382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.198307,0.0,0.23076923076923073,1444850,0.0,1
chr1_2574343_2574764-chr1_762802_763902,0.0,0.2894,10.827478999999999,1.951368,11.831274,0.0,0.0,13.516454999999999,0.0,0.0,6.179778,8.233284,0.0,0.0,0.0,0.0,0.0,0.0,0.1405,15.996626000000001,0.0,15.067321,0.5384615384615384,1810441,0.0,1
chr1_2406489_2406881-chr1_567915_569015,0.0,0.0616,0.0,1.951368,0.0,1.366382,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,-0.06043956043956045,1837474,0.0,1
chr1_2140151_2140337-chr1_609222_610322,0.0,0.061,5.2669510000000015,0.0,5.086243,1.366382,5.007581,6.686222,0.0,0.0,6.09577,0,0,0,0,0,0,0,0,0,0,0,0.3516483516483516,1529829,0.0,1
chr1_2082729_2083012-chr1_1103385_1104485,1.59999,0.0,0.0,0.0,0.0,1.366382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0464,0.0,1.3306559999999998,0.0,0.32417582417582413,978244,0.0,1
chr1_2406489_2406881-chr1_739037_740137,0.0,0.0616,0.0,1.951368,0.0,1.366382,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.8021978021978022,1666352,0.0,1
chr1_1772108_1772256-chr1_28554_29654,2.0116110000000003,0.0,0.0,0.0,0.0,1.382183,0.0,0.0,0.0,6.202486,0.0,0.0,0.0,0.0,0.0,5.308811,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1742454,0.0,1
chr1_1060905_1061095-chr1_700205_701305,0.0,0.0448,0.0,0.0,0.0,1.198307,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.34065934065934067,359600,0.0,1
chr1_2406489_2406881-chr1_1051641_1052741,0.0,0.0616,0.0,1.951368,0.0,1.366382,0.0,0.0,0.0,0.0,0.0,7.246767,0.0,0.0,0.0,7.314953,0.0,0.0,0.4168,9.4652825,1.198307,0.0,-0.35164835164835173,1353748,0.0,1
chr1_1714020_1714715-chr1_267153_268253,2.0116110000000003,0.0598,10.120409,0.0,4.9352480000000005,1.382183,6.113142,8.145578,1.5657020000000001,6.202486,5.104521,0,0,0,0,0,0,0,0,0,0,0,0.23076923076923073,1445767,0.0,1
chr1_1173386_1173736-chr1_567915_569015,1.585809,0.1232,0.0,0.0,2.9990419999999998,1.3306559999999998,4.373659,6.767767,0.0,0.0,4.410386,0,0,0,0,0,0,0,0,0,0,0,0.20329670329670335,604371,0.0,1
chr1_2177615_2177829-chr1_621953_623053,1.485586,0.0,0.0,0.0,0.0,2.2128415,0.0,0.0,0.0,7.546384,0.0,0,0,0,0,0,0,0,0,0,0,0,0.5384615384615384,1554562,0.0,1
chr1_1368471_1368786-chr1_522009_523109,0.0,0.0449,0.0,0.0,0.0,1.3306559999999998,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,-0.24725274725274726,845362,0.0,1
chr1_918449_918555-chr1_140239_141339,0.0,0.0,0.0,0.0,0.0,1.198307,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1.0,777110,0.0,1
chr1_956563_956812-chr1_994114_995214,0.0,0.1027,11.284781,0.0,7.3767190000000005,1.198307,5.8744819999999995,8.333323,0.0,5.625219,8.935166,9.614342,6.043282,0.0,0.0,5.100814,0.0,0.0,0.1671,5.121707,1.198307,3.87989,-0.31868131868131866,37302,0.0,1
chr1_3077832_3078221-chr1_1242947_1244047,0.0,0.02605,0.0,1.951368,0.0,1.191068,0.0,0.0,0.0,0.0,0.0,16.57878,6.053594,0.0,0.0,10.465375,0.0,4.913233,0.1625,11.200712,1.7585974999999998,10.971179,-0.3296703296703296,1833785,0.46,1
chr1_2172142_2172385-chr1_267153_268253,1.485586,0.0,0.0,0.0,0.0,2.2128415,0.0,0.0,0.0,7.546384,0.0,0,0,0,0,0,0,0,0,0,0,0,0.5659340659340659,1903889,0.0,1
chr1_1060905_1061095-chr1_1209603_1210703,0.0,0.0448,0.0,0.0,0.0,1.198307,0.0,0.0,0.0,0.0,0.0,16.150116,6.055969999999999,0.0,0.0,5.7795905,0.0,9.059591000000001,0.2595,11.576922,1.3306559999999998,6.9639355000000025,0.038461538461538436,148508,0.0,1
chr1_2177615_2177829-chr1_1259971_1261071,1.485586,0.0,0.0,0.0,0.0,2.2128415,0.0,0.0,0.0,7.546384,0.0,14.714914000000002,6.762739999999999,0.0,0.0,10.714332,0.0,4.913233,0.1625,16.150710999999998,1.7585974999999998,12.193287,-0.37362637362637363,916544,0.46,1
chr1_1093610_1093958-chr1_695291_696391,0.0,0.3138,17.452682,0.0,14.936694000000001,1.198307,0.0,11.097299000000001,0.0,0.0,8.879799,0,0,0,0,0,0,0,0,0,0,0,-0.18681318681318682,397219,0.0,1
