name_E,H3k27me3_E,H3k27ac_E,Pol2_E,H3k36me3_E,H3k9ac_E,H3k79me2_E,H4k20me1_E,DNaseI_E,H3k4me2_E,Ctcf_E,H3k4me3_E,H3k4me1_E
chr1_179290775_179290979,0.0,0.0,0.0,2.933376,0.0,5.702946,0.0,0.0,0.0,0.0,0.0,0.0
chr1_179296885_179297079,0.0,0.0,0.0,2.933376,0.0,5.702946,0.0,0.0,0.0,0.0,0.0,0.0
chr1_17962245_17962730,0.0,0.0,0.0,2.049193,0.0,0.0,1.903509,0.0,0.0,0.0,0.0,4.867985
chr1_182764012_182764230,0.0,0.0,0.0,1.951777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_184033703_184034036,0.0,0.0,0.0,2.227329,0.0,0.0,1.175516,0.0,0.0,0.0,0.0,0.0
chr1_184809721_184810151,0.0,0.0,0.0,1.992907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_184812869_184813180,0.0,0.0,0.0,1.992907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_185109809_185110137,0.0,0.0,0.0,2.126695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_186818504_186818763,0.0,0.0,0.0,1.69571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_186947742_186948198,0.0,0.0,0.0,1.914871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_197482296_197482309,0.0,0.0,0.0,1.697744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_198893258_198893473,0.0,0.0,0.0,2.024856,0.0,4.977133,0.0,0.0,0.0,0.0,0.0,0.0
chr1_200332454_200332650,0.0,0.0,0.0,2.042476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_200611653_200611882,0.0,0.0,0.0,2.833219,0.0,0.0,0.0,0.0,4.069766,0.0,0.0,0.0
chr1_20111066_20111358,0.0,0.0,0.0,1.690045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_204238647_204239007,0.0,0.0,0.0,2.295175,0.0,0.0,1.694345,0.0,0.0,0.0,0.0,0.0
chr1_204254999_204255106,0.0,0.0,0.0,2.295175,0.0,3.428376,1.694345,0.0,13.357687,0.0,8.848941,9.653055
chr1_204430759_204431008,0.0,0.0,0.0,2.278855,8.825966,0.0,0.0,18.0,0.0,0.0,0.0,10.428773
chr1_204432329_204432499,0.0,0.0,0.0,2.278855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_205283024_205283394,0.0,0.0,0.0,4.580455,0.0,7.934828,2.986029,18.0,0.0,0.0,0.0,0.0
chr1_205645820_205646052,0.0,0.0,0.0,2.012247,0.0,2.259893,1.748611,0.0,0.0,0.0,0.0,0.0
chr1_205709805_205710150,0.0,0.0,0.0,3.030969,0.0,6.798952,2.317259,0.0,0.0,0.0,0.0,0.0
chr1_2059932_2059994,0.0,0.0,0.0,2.577835,0.0,2.457728,2.117173,0.0,0.0,0.0,0.0,0.0
chr1_2082729_2083012,0.0,0.0,0.0,8.310111,0.0,0.0,1.791631,0.0,0.0,0.0,0.0,0.0
chr1_20924301_20924404,0.0,0.0,0.0,2.15716,0.0,4.883483,0.0,0.0,0.0,0.0,0.0,0.0
chr1_211988342_211989080,0.0,0.0,0.0,2.118739,0.0,2.255359,1.222855,0.0,0.0,0.0,0.0,0.0
chr1_212256975_212257253,0.0,0.0,0.0,2.719566,0.0,0.0,1.223056,0.0,0.0,0.0,0.0,0.0
chr1_212291571_212291809,0.0,0.0,0.0,2.719566,0.0,0.0,1.223056,0.0,0.0,0.0,0.0,0.0
chr1_212513330_212513719,0.0,0.0,0.0,2.949646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_21558552_21558736,0.0,0.0,0.0,2.829205,0.0,0.0,0.0,54.0,0.0,62.628734,0.0,0.0
chr1_21611199_21611583,0.0,0.0,0.0,2.829205,2.480297,0.0,0.0,0.0,2.862396,0.0,0.0,0.0
chr1_220427006_220427444,0.0,0.0,0.0,2.878542,0.0,5.377931,0.0,0.0,0.0,0.0,0.0,0.0
chr1_22184381_22184621,0.0,0.0,0.0,3.866899,0.0,0.0,2.146411,0.0,0.0,0.0,0.0,0.0
chr1_221877654_221878134,0.0,0.0,0.0,2.291788,0.0,3.47696,0.0,0.0,0.0,0.0,0.0,0.0
chr1_221881394_221881826,0.0,0.0,0.0,2.291788,0.0,3.47696,0.0,0.0,0.0,0.0,0.0,0.0
chr1_221882292_221882723,0.0,0.0,0.0,2.291788,0.0,3.47696,0.0,19.0,0.0,0.0,0.0,0.0
chr1_221887766_221888016,0.0,0.0,0.0,2.508261,0.0,3.47696,0.0,0.0,0.0,0.0,0.0,0.0
chr1_222814663_222814910,0.0,0.0,0.0,3.129072,0.0,0.0,0.0,19.0,0.0,0.0,0.0,4.619469
chr1_222828361_222828786,0.0,0.0,0.0,3.129072,0.0,0.0,1.677621,0.0,0.0,0.0,0.0,0.0
chr1_225780677_225780772,0.0,0.0,0.0,1.711245,0.0,3.972259,2.042229,0.0,0.0,0.0,0.0,0.0
chr1_226063760_226064118,0.0,0.0,0.0,2.973942,0.0,0.0,2.736966,0.0,0.0,0.0,0.0,13.243628
chr1_226263544_226263865,0.0,0.0,0.0,3.328453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_226435130_226435332,0.0,0.0,0.0,2.103141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_226815517_226815910,0.0,0.0,0.0,2.146859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.865268
chr1_226839418_226839818,0.0,0.0,0.0,2.146859,0.0,0.0,2.018951,0.0,0.0,0.0,0.0,0.0
chr1_226866232_226866788,0.0,0.0,0.0,2.146859,0.0,0.0,2.018951,0.0,0.0,0.0,0.0,7.388328
chr1_226867069_226867278,0.0,0.0,0.0,2.146859,8.648357,0.0,2.018951,0.0,13.243891,0.0,0.0,7.388328
chr1_226870398_226870999,0.0,0.0,0.0,2.146859,0.0,0.0,2.018951,0.0,0.0,0.0,0.0,0.0
chr1_226875915_226876346,0.0,0.0,0.0,2.146859,0.0,2.302304,2.018951,0.0,0.0,1.752102,0.0,0.0
chr1_226876730_226876990,0.0,0.0,0.0,2.146859,0.0,2.302304,2.018951,0.0,0.0,1.752102,0.0,0.0
chr1_226878935_226879345,0.0,0.0,0.0,2.146859,0.0,0.0,2.018951,0.0,4.825528,1.752102,0.0,12.001244
chr1_226911425_226911742,0.0,0.0,0.0,2.146859,0.0,3.988819,1.842954,18.0,0.0,0.0,0.0,5.552232
chr1_227936688_227936978,0.0,0.0,0.0,3.050981,0.0,4.743667,2.454666,0.0,0.0,0.0,0.0,0.0
chr1_227953974_227954299,0.0,0.0,0.0,3.050981,0.0,4.743667,2.454666,0.0,0.0,0.0,0.0,0.0
chr1_228398942_228399222,0.0,0.0,0.0,2.419171,0.0,0.0,1.974582,0.0,0.0,0.0,0.0,0.0
chr1_229690998_229691240,0.0,0.0,0.0,3.146056,0.0,5.690846,2.068694,0.0,0.0,0.0,0.0,0.0
chr1_230289705_230290142,0.0,0.0,0.0,3.015385,0.0,9.275984,2.771817,0.0,0.0,0.0,0.0,0.0
chr1_231113054_231113423,0.0,0.0,0.0,2.659235,11.352414,4.009234,1.796222,0.0,12.905843,0.0,22.041111,10.534898
chr1_234559176_234559516,0.0,0.0,0.0,2.884441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_234910767_234910877,0.0,0.0,0.0,2.036683,0.0,0.0,0.0,17.0,0.0,1.786385,1.644835,0.0
chr1_235850857_235851038,0.0,0.0,0.0,2.622693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_236022018_236022676,0.0,0.0,0.0,2.017696,0.0,4.735689,1.971506,0.0,4.177372,0.0,0.0,0.0
chr1_236022682_236022818,0.0,0.0,0.0,2.017696,0.0,4.735689,1.971506,0.0,4.177372,0.0,0.0,0.0
chr1_236025805_236026204,0.0,0.0,0.0,2.017696,0.0,4.735689,0.0,0.0,4.177372,0.0,0.0,0.0
chr1_236026265_236026446,0.0,0.0,0.0,2.017696,0.0,4.735689,0.0,0.0,4.177372,0.0,0.0,7.856258
chr1_236026992_236027471,0.0,0.0,0.0,2.017696,21.514782,4.735689,0.0,0.0,9.929852,0.0,21.828911,0.0
chr1_236559628_236560010,0.0,0.0,0.0,1.87046,11.421545,3.852926,0.0,0.0,15.633764,0.0,16.801588,7.247984
chr1_236579529_236579860,0.0,0.0,0.0,1.87046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_236580668_236580890,0.0,0.0,0.0,1.87046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_23839318_23839630,0.0,0.0,0.0,1.711658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_243447752_243447803,0.0,0.0,0.0,2.491066,0.0,5.976491,1.127217,0.0,0.0,0.0,0.0,0.0
chr1_243487001_243487352,0.0,0.0,0.0,2.491066,0.0,0.0,1.127217,0.0,0.0,0.0,0.0,0.0
chr1_243641103_243641443,0.0,0.0,0.0,2.491066,0.0,0.0,1.127217,0.0,0.0,0.0,0.0,0.0
chr1_243644284_243644683,0.0,0.0,0.0,2.491066,0.0,0.0,1.127217,0.0,0.0,0.0,0.0,0.0
chr1_246316735_246316955,0.0,0.0,0.0,1.570329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_247315116_247315371,0.0,0.0,0.0,2.118533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_24789793_24789894,0.0,0.0,0.0,3.321016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_24833128_24833464,0.0,0.0,0.0,1.834127,0.0,4.34808,2.013742,0.0,0.0,0.0,0.0,0.0
chr1_24856559_24856784,0.0,0.0,0.0,1.834127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_25095502_25095845,0.0,0.0,0.0,2.031614,0.0,6.154734,2.410114,0.0,1.564729,0.0,0.0,5.045915
chr1_25802039_25802147,0.0,0.0,0.0,2.260856,0.0,2.24909,1.630337,0.0,0.0,0.0,0.0,6.454356
chr1_26319994_26320468,0.0,0.0,0.0,2.999615,0.0,0.0,1.188708,0.0,0.0,0.0,0.0,0.0
chr1_26616527_26617019,0.0,0.0,0.0,3.392134,0.0,0.0,2.123853,0.0,0.0,8.848539,0.0,0.0
chr1_26617206_26617304,0.0,0.0,0.0,3.392134,0.0,0.0,2.123853,0.0,0.0,8.848539,0.0,0.0
chr1_26907862_26908015,0.0,0.0,0.0,4.45682,0.0,0.0,2.332036,0.0,0.0,0.0,0.0,0.0
chr1_27154983_27155478,0.0,0.0,0.0,3.674966,8.398587,7.209046,2.197086,0.0,0.0,0.0,11.717908,4.785463
chr1_27160002_27160387,0.0,0.0,0.0,3.674966,0.0,0.0,2.197086,0.0,0.0,0.0,0.0,0.0
chr1_27775351_27775365,0.0,0.0,0.0,3.286377,0.0,6.922961,2.528985,0.0,0.0,0.0,0.0,0.0
chr1_28143878_28144081,0.0,0.0,0.0,2.884061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_28213825_28214033,0.0,0.0,0.0,2.887402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_28318645_28318992,0.0,0.0,0.0,2.71336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_32803558_32803627,0.0,0.0,0.0,2.580271,0.0,0.0,1.741492,0.0,2.068228,0.0,0.0,4.301022
chr1_32805161_32805466,0.0,0.0,0.0,2.580271,0.0,0.0,1.741492,61.0,2.068228,0.0,0.0,4.301022
chr1_33203093_33203146,0.0,0.0,0.0,3.712544,5.107481,6.942512,2.343331,0.0,0.0,0.0,0.0,0.0
chr1_37932554_37932910,0.0,0.0,0.0,4.230047,22.969907,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_40561233_40561752,0.0,0.0,0.0,4.317946,0.0,5.185747,0.0,0.0,13.742483,0.0,0.0,4.775582
chr1_40848967_40849502,0.0,0.0,0.0,1.666777,0.0,3.320483,1.721654,0.0,0.0,0.0,0.0,0.0
chr1_40851431_40851768,0.0,0.0,0.0,1.666777,0.0,3.320483,1.721654,0.0,0.0,0.0,0.0,0.0
chr1_41164800_41165075,0.0,0.0,0.0,2.992854,0.0,5.627829,1.693887,0.0,0.0,0.0,0.0,11.047862
chr1_41564044_41564297,0.0,0.0,0.0,2.098858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_41650800_41651168,0.0,0.0,0.0,1.688546,0.0,2.265945,0.0,0.0,0.0,0.0,0.0,0.0
chr1_44419838_44419961,0.0,0.0,0.0,3.673051,0.0,7.359042,2.179802,0.0,0.0,0.0,0.0,0.0
chr1_44692988_44693156,0.0,0.0,0.0,3.749557,0.0,0.0,1.594372,0.0,0.0,0.0,0.0,0.0
chr1_44703858_44704161,0.0,0.0,0.0,3.749557,0.0,0.0,1.594372,15.0,0.0,20.490276,0.0,0.0
chr1_51245588_51245972,0.0,0.0,0.0,2.040301,0.0,3.900318,1.415221,0.0,0.0,0.0,0.0,0.0
chr1_52132018_52132585,0.0,0.0,0.0,2.142676,0.0,3.805173,1.949705,0.0,0.0,0.0,0.0,0.0
chr1_54358495_54358647,0.0,0.0,0.0,2.608942,0.0,0.0,0.0,0.0,3.244055,0.0,0.0,0.0
chr1_58969564_58969575,0.0,0.0,0.0,1.73065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_5957166_5957512,0.0,0.0,0.0,5.794257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_59756067_59756566,0.0,0.0,0.0,1.198944,0.0,0.0,0.0,48.0,0.0,32.033098,0.0,7.318822
chr1_59758328_59758666,0.0,0.0,0.0,1.198944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_60144543_60144796,0.0,0.0,0.0,2.080936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2027705
chr1_62948948_62949316,0.0,0.0,0.0,2.260682,0.0,0.0,1.174696,0.0,0.0,0.0,0.0,0.0
chr1_6341896_6342142,0.0,0.0,0.0,3.34106,0.0,5.42847,2.240744,0.0,0.0,0.0,0.0,0.0
chr1_6350184_6350543,0.0,0.0,0.0,3.34106,0.0,5.42847,1.976826,0.0,0.0,0.0,0.0,0.0
chr1_6351007_6351537,0.0,0.0,0.0,3.34106,0.0,5.42847,1.976826,0.0,0.0,0.0,0.0,0.0
chr1_6373523_6373899,0.0,0.0,0.0,3.34106,0.0,5.42847,2.42032,0.0,0.0,0.0,0.0,0.0
chr1_67494221_67494361,0.0,0.0,0.0,3.055973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_68572958_68573227,0.0,0.0,0.0,2.938265,0.0,0.0,1.843256,0.0,0.0,0.0,0.0,0.0
chr1_85643319_85643587,0.0,0.0,0.0,1.954831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_89167079_89167239,0.0,0.0,0.0,1.640519,0.0,4.696175,1.944556,0.0,0.0,0.0,0.0,0.0
chr1_89303069_89303193,0.0,0.0,0.0,2.417471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_90135818_90136060,0.0,0.0,0.0,2.395051,0.0,5.836878,2.069085,0.0,0.0,0.0,0.0,0.0
chr1_90185639_90185820,0.0,0.0,0.0,2.395051,0.0,5.836878,1.611206,0.0,0.0,0.0,0.0,5.033759
chr1_90376424_90376756,0.0,0.0,0.0,2.928965,0.0,3.369955,1.811059,0.0,0.0,0.0,0.0,0.0
chr1_9179840_9180024,0.0,0.0,0.0,1.991185,0.0,3.715404,1.619924,0.0,0.0,0.0,0.0,0.0
chr1_92781340_92781526,0.0,0.0,0.0,2.377367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_93694062_93694249,0.0,0.0,0.0,2.778674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_94007993_94008357,0.0,0.0,0.0,5.360534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_94234014_94234407,0.0,0.0,0.0,2.384877,0.0,0.0,0.0,0.0,6.308988,0.0,4.386991,5.8686465000000005
chr10_5596279_5596669,0.0,0.0,0.0,0.0,5.278328,0.0,0.0,0.0,9.82477,0.0,0.0,13.544766
chr1_115627657_115627928,0.0,0.0,0.0,0.0,4.917324,0.0,0.0,0.0,11.8158385,0.0,0.0,7.519623
chr1_148000699_148000802,0.0,0.0,0.0,0.0,7.25315,0.0,0.0,74.0,9.39662,0.0,7.158356,0.0
chr1_161348767_161349231,0.0,0.0,0.0,0.0,4.349379,0.0,0.0,0.0,8.219642,0.0,0.0,2.295943
chr1_205257253_205257766,0.0,0.0,0.0,0.0,3.058322,0.0,0.0,0.0,10.593084,0.0,0.0,12.891198
chr1_207032445_207032583,0.0,0.0,0.0,0.0,8.662953,0.0,0.0,14.0,6.992955,4.139822,0.0,10.233016
chr1_211035320_211035533,0.0,0.0,0.0,0.0,15.676372,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_211500826_211501119,0.0,0.0,0.0,0.0,9.995519,0.0,0.0,0.0,17.090896,0.0,10.484642,7.522693
chr1_212650622_212650921,0.0,0.0,0.0,0.0,3.131553,0.0,0.0,78.0,3.59859,49.973767,0.0,4.113657
chr1_223363832_223364028,0.0,0.0,0.0,0.0,8.395651,0.0,0.0,66.0,6.324872,0.0,0.0,5.8468265
chr1_234686100_234686288,0.0,0.0,0.0,0.0,11.471015,0.0,0.0,0.0,7.433283,5.664583,0.0,11.885191
chr1_234812067_234812214,0.0,0.0,0.0,0.0,8.135212,0.0,0.0,22.0,17.288309,0.0,13.970167,8.592782
chr1_235104770_235105153,0.0,0.0,0.0,0.0,6.207245,0.0,0.0,0.0,6.754727,0.0,0.0,9.048009
chr1_236101998_236102489,0.0,0.0,0.0,0.0,4.568456,0.0,0.0,0.0,4.177372,0.0,2.187079,0.0
chr1_244894306_244894456,0.0,0.0,0.0,0.0,8.240234,0.0,0.0,0.0,7.912989,0.0,10.997998,0.0
chr1_249157308_249157673,0.0,0.0,0.0,0.0,12.070806,0.0,0.0,46.0,12.37697,0.0,19.349205,4.294105
chr1_29451057_29451462,0.0,0.0,0.0,0.0,6.103907,0.0,0.0,38.0,9.103698,19.051716,8.077121,0.0
chr1_55431735_55431939,0.0,0.0,0.0,0.0,1.664287,0.0,0.0,54.0,12.325105,0.0,0.0,6.541377499999999
chr1_57042744_57043185,0.0,0.0,0.0,0.0,7.177666,0.0,0.0,16.0,9.568856,20.588632,13.691891,0.0
chr10_564401_564761,0.0,0.0,0.0,0.0,0.0,1.360366,1.850304,0.0,0.0,0.0,0.0,0.0
chr10_652657_652929,0.0,0.0,0.0,0.0,0.0,1.577364,1.808381,0.0,0.0,0.0,0.0,0.0
chr1_107727626_107727648,0.0,0.0,0.0,0.0,0.0,1.828995,0.0,0.0,0.0,0.0,0.0,0.0
chr1_107767992_107768000,0.0,0.0,0.0,0.0,0.0,1.828995,0.0,0.0,0.0,0.0,0.0,0.0
chr1_112196411_112196803,0.0,0.0,0.0,0.0,0.0,5.13905,2.048346,0.0,0.0,0.0,0.0,0.0
chr1_117169735_117170114,0.0,0.0,0.0,0.0,0.0,3.610081,1.653461,0.0,0.0,0.0,0.0,0.0
chr1_120608824_120609208,0.0,0.0,0.0,0.0,0.0,4.959778,0.0,0.0,0.0,0.0,0.0,0.0
chr1_151877533_151877895,0.0,0.0,0.0,0.0,0.0,4.8333425,0.0,0.0,4.35316,1.72656,0.0,4.43166
chr1_17387354_17387523,0.0,0.0,0.0,0.0,0.0,3.956773,1.390977,0.0,0.0,0.0,0.0,0.0
chr1_179153644_179153909,0.0,0.0,0.0,0.0,0.0,5.364533,1.443436,0.0,0.0,0.0,0.0,0.0
chr1_197747792_197747875,0.0,0.0,0.0,0.0,0.0,3.158101,0.0,0.0,0.0,0.0,0.0,0.0
chr1_204058173_204058362,0.0,0.0,0.0,0.0,0.0,2.568218,1.884323,45.0,3.936572500000001,0.0,0.0,3.24826
chr1_204071387_204071653,0.0,0.0,0.0,0.0,0.0,2.568218,0.0,0.0,6.587352,0.0,0.0,10.360229
chr1_204449745_204450007,0.0,0.0,0.0,0.0,0.0,1.571159,0.0,0.0,0.0,0.0,0.0,9.160697
chr1_205173095_205173476,0.0,0.0,0.0,0.0,0.0,2.383024,1.857838,14.0,0.0,0.0,0.0,5.566825
chr1_21663991_21664182,0.0,0.0,0.0,0.0,0.0,3.684882,1.852346,0.0,2.862396,0.0,0.0,0.0
chr1_21664400_21664833,0.0,0.0,0.0,0.0,0.0,3.684882,1.852346,0.0,2.862396,0.0,0.0,0.0
chr1_21664947_21665143,0.0,0.0,0.0,0.0,0.0,3.684882,1.852346,0.0,2.862396,0.0,0.0,0.0
chr1_225778250_225778416,0.0,0.0,0.0,0.0,0.0,3.972259,2.042229,0.0,0.0,0.0,0.0,0.0
chr1_234151091_234151471,0.0,0.0,0.0,0.0,0.0,2.656841,0.0,0.0,0.0,0.0,0.0,2.789229
chr1_234163168_234163347,0.0,0.0,0.0,0.0,0.0,2.656841,2.044816,0.0,0.0,0.0,0.0,2.789229
chr1_235460869_235461278,0.0,0.0,0.0,0.0,0.0,8.549682,2.408035,0.0,0.0,0.0,0.0,0.0
chr1_235468552_235468724,0.0,0.0,0.0,0.0,0.0,8.549682,2.408035,0.0,0.0,0.0,0.0,0.0
chr1_236319808_236320415,0.0,0.0,0.0,0.0,0.0,1.628201,1.627902,0.0,0.0,0.0,0.0,0.0
chr1_236323296_236323699,0.0,0.0,0.0,0.0,0.0,1.628201,0.0,0.0,0.0,0.0,0.0,0.0
chr1_242627058_242627162,0.0,0.0,0.0,0.0,0.0,5.12876,1.15762,0.0,0.0,0.0,0.0,0.0
chr1_244215508_244215901,0.0,0.0,0.0,0.0,0.0,3.334345,1.911988,0.0,0.0,0.0,0.0,0.0
chr1_246743297_246743408,0.0,0.0,0.0,0.0,0.0,3.508218,0.0,0.0,0.0,0.0,0.0,0.0
chr1_246749077_246749442,0.0,0.0,0.0,0.0,0.0,3.508218,0.0,0.0,0.0,0.0,0.0,0.0
chr1_29253461_29253677,0.0,0.0,0.0,0.0,0.0,4.302683,0.0,0.0,0.0,0.0,0.0,5.315907
chr1_32263216_32263220,0.0,0.0,0.0,0.0,0.0,2.434102,0.0,0.0,6.953305,0.0,10.581704,7.386909
chr1_40860574_40860824,0.0,0.0,0.0,0.0,0.0,3.320483,1.721654,0.0,0.0,0.0,0.0,0.0
chr1_40866111_40866454,0.0,0.0,0.0,0.0,0.0,3.320483,1.721654,0.0,0.0,0.0,0.0,0.0
chr1_42354251_42354647,0.0,0.0,0.0,0.0,0.0,1.360509,0.0,0.0,0.0,0.0,2.078801,0.0
chr1_42363874_42364167,0.0,0.0,0.0,0.0,0.0,1.360509,0.0,18.0,0.0,0.0,2.078801,11.619271
chr1_51312022_51312165,0.0,0.0,0.0,0.0,0.0,3.900318,1.415221,0.0,0.0,0.0,0.0,0.0
chr1_52173889_52173954,0.0,0.0,0.0,0.0,0.0,3.805173,3.736189,0.0,0.0,0.0,0.0,0.0
chr10_699938_700531,0.0,0.0,0.0,0.0,0.0,0.0,2.026958,0.0,8.325163,0.0,0.0,0.0
chr1_101313094_101313246,0.0,0.0,0.0,0.0,0.0,0.0,1.257127,0.0,7.575484,0.0,0.0,0.0
chr1_101577594_101578108,0.0,0.0,0.0,0.0,0.0,0.0,1.257127,0.0,0.0,0.0,0.0,0.0
chr1_119450998_119451282,0.0,0.0,0.0,0.0,0.0,0.0,1.267299,0.0,0.0,0.0,0.0,0.0
chr1_161709776_161710006,0.0,0.0,0.0,0.0,0.0,0.0,1.359123,0.0,0.0,0.0,0.0,0.0
chr1_176750451_176750537,0.0,0.0,0.0,0.0,0.0,0.0,1.19127,0.0,0.0,0.0,0.0,0.0
chr1_177178348_177178736,0.0,0.0,0.0,0.0,0.0,0.0,1.204414,167.0,0.0,0.0,0.0,10.948457333333332
chr1_17956441_17957463,0.0,0.0,0.0,0.0,0.0,0.0,1.903509,0.0,0.0,18.004284,0.0,1.644581
chr1_182363463_182363693,0.0,0.0,0.0,0.0,0.0,0.0,3.085743,0.0,0.0,0.0,0.0,0.0
chr1_183846576_183846867,0.0,0.0,0.0,0.0,0.0,0.0,1.175516,0.0,12.209796,0.0,0.0,7.559223
chr1_183855028_183855346,0.0,0.0,0.0,0.0,0.0,0.0,1.175516,0.0,0.0,0.0,0.0,0.0
chr1_183861530_183861762,0.0,0.0,0.0,0.0,0.0,0.0,1.175516,0.0,0.0,0.0,0.0,0.0
chr1_183865521_183866190,0.0,0.0,0.0,0.0,0.0,0.0,1.175516,12.0,0.0,0.0,0.0,0.0
chr1_183877295_183877615,0.0,0.0,0.0,0.0,0.0,0.0,1.175516,0.0,0.0,0.0,0.0,0.0
chr1_183880519_183880826,0.0,0.0,0.0,0.0,0.0,0.0,1.175516,0.0,0.0,0.0,0.0,0.0
chr1_184132883_184133080,0.0,0.0,0.0,0.0,0.0,0.0,1.175516,32.0,0.0,0.0,0.0,8.081796
chr1_192953303_192953614,0.0,0.0,0.0,0.0,0.0,0.0,1.316234,0.0,0.0,0.0,0.0,0.0
chr1_202077636_202077876,0.0,0.0,0.0,0.0,0.0,0.0,1.664198,33.0,0.0,0.0,0.0,8.6082605
chr1_205638319_205638508,0.0,0.0,0.0,0.0,0.0,0.0,1.748611,0.0,0.0,0.0,0.0,0.0
chr1_205638734_205639222,0.0,0.0,0.0,0.0,0.0,0.0,1.748611,12.0,0.0,0.0,0.0,0.0
chr1_206748515_206748888,0.0,0.0,0.0,0.0,0.0,0.0,1.941705,0.0,0.0,0.0,0.0,0.0
chr1_210505670_210505997,0.0,0.0,0.0,0.0,0.0,0.0,1.26519,0.0,0.0,0.0,0.0,4.964034
chr1_210710406_210710636,0.0,0.0,0.0,0.0,0.0,0.0,1.26519,0.0,0.0,0.0,0.0,0.0
chr1_212311960_212312104,0.0,0.0,0.0,0.0,0.0,0.0,1.223056,0.0,0.0,0.0,0.0,0.0
chr1_21649091_21649481,0.0,0.0,0.0,0.0,0.0,0.0,1.852346,0.0,2.862396,0.0,0.0,0.0
chr1_218382752_218383112,0.0,0.0,0.0,0.0,0.0,0.0,1.236924,21.0,0.0,0.0,0.0,0.0
chr1_232107055_232107371,0.0,0.0,0.0,0.0,0.0,0.0,1.20308,0.0,0.0,0.0,0.0,0.0
chr1_232117893_232118046,0.0,0.0,0.0,0.0,0.0,0.0,1.20308,0.0,0.0,0.0,0.0,0.0
chr1_242609605_242610011,0.0,0.0,0.0,0.0,0.0,0.0,1.15762,0.0,0.0,0.0,0.0,0.0
chr1_34368889_34369151,0.0,0.0,0.0,0.0,0.0,0.0,1.647104,28.0,7.297886,0.0,0.0,8.14871
chr1_34462454_34462825,0.0,0.0,0.0,0.0,0.0,0.0,1.808807,30.0,0.0,0.0,0.0,4.77531
chr1_3634737_3634863,0.0,0.0,0.0,0.0,0.0,0.0,1.339545,33.0,7.372586,0.0,1.940881,14.058112
chr1_42272535_42272820,0.0,0.0,0.0,0.0,0.0,0.0,1.707522,0.0,0.0,0.0,0.0,0.0
chr1_42275404_42275646,0.0,0.0,0.0,0.0,0.0,0.0,1.707522,0.0,0.0,0.0,0.0,0.0
chr1_42277077_42277342,0.0,0.0,0.0,0.0,0.0,0.0,1.707522,0.0,0.0,0.0,0.0,0.0
chr1_48710829_48711034,0.0,0.0,0.0,0.0,0.0,0.0,1.682807,0.0,0.0,3.444138,0.0,0.0
