name_E,H3k9ac_E,Smc3_E,H3k27ac_E,H4k20me1_E,H3k4me1_E,H3k79me2_E,Ctcf_E,H3k4me3_E,H3k36me3_E,DNaseI_E,H3k4me2_E,H3k27me3_E
chr1_94527681_94527931,0.0,0.0,0.0,1.473389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.973603
chr1_94532879_94533090,0.0,0.0,0.0,1.473389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.973603
chr1_94535371_94535770,0.0,0.0,0.0,1.473389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.973603
chr1_9473687_9473864,0.0,0.0,0.0,1.988155,2.955382,0.0,0.0,0.0,0.0,0.0956,0.0,2.604655
chr1_95009926_95010072,0.0,0.0,0.0,1.534041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.260573
chr1_9504221_9504505,0.0,0.0,0.0,1.988155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.604655
chr1_95107584_95108052,0.0,0.0,0.0,1.587304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.865349
chr1_95113814_95114327,0.0,0.0,0.0,3.677482,6.974126500000001,0.0,0.0,0.0,0.0,0.0527,0.0,1.865349
chr1_95179307_95179605,0.0,0.0,0.0,1.570423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.800498
chr1_95186012_95186295,0.0,0.0,0.0,1.570423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.800498
chr1_95186895_95187156,0.0,0.0,0.0,1.570423,0.0,0.0,10.363765,0.0,0.0,0.0,0.0,1.800498
chr1_95189546_95189834,0.0,0.0,0.0,1.570423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.800498
chr1_9535183_9535425,0.0,0.0,0.0,1.988155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.604655
chr1_9689223_9689588,0.0,0.0,0.0,1.988155,3.829358,0.0,0.0,0.0,0.0,0.0,0.0,2.051471
chr1_9700704_9700713,0.0,0.0,0.0,1.988155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_9765379_9765549,0.0,0.0,0.0,1.988155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_9889535_9889880,0.0,0.0,0.0,1.988155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.385005
chr1_9902068_9902153,0.0,0.0,0.0,1.988155,0.0,0.0,0.0,0.0,0.0,0.0306,0.0,2.385005
chr1_9912448_9912800,0.0,0.0,0.0,1.988155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_9960528_9960713,0.0,0.0,0.0,1.988155,6.568137,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr10_3028046_3028193,0.0,0.0,0.0,0.0,5.114454,0.0,0.0,3.746487,0.0,0.0375,6.322784,2.356999
chr10_3078434_3078646,0.0,0.0,0.0,0.0,4.541707,0.0,0.0,0.0,0.0,0.0,0.0,2.356999
chr10_3697757_3697968,0.0,0.0,0.0,0.0,5.184696,0.0,0.0,0.0,0.0,0.0,14.196532,1.860019
chr10_3751135_3751444,0.0,0.0,0.0,0.0,7.818809,0.0,0.0,9.065574,0.0,0.0,0.0,0.0
chr10_3811743_3812009,0.0,0.0,0.0,0.0,4.160065,0.0,0.0,0.0,2.973199,0.0,0.0,0.0
chr10_3899382_3899877,0.0,0.0,0.0,0.0,4.160065,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr10_3900999_3901229,0.0,0.0,0.0,0.0,4.160065,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr10_3902646_3902838,0.0,0.0,0.0,0.0,4.160065,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr10_3907871_3908141,0.0,0.0,0.0,0.0,4.160065,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr10_3908597_3908886,0.0,0.0,0.0,0.0,4.160065,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr10_3909715_3910075,0.0,0.0,0.0,0.0,4.160065,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr10_3911352_3911510,0.0,0.0,0.0,0.0,8.835537500000001,0.0,0.0,0.0,0.0,0.0307,0.0,0.0
chr10_3917358_3918120,0.0,0.0,0.0,0.0,4.160065,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr10_3938329_3938538,0.0,0.0,0.0,0.0,5.9554675,0.0,0.0,2.426467,0.0,0.0,0.0,0.0
chr10_3944367_3944901,0.0,0.0,0.0,0.0,4.160065,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr10_3948614_3948936,0.0,0.0,0.0,0.0,4.160065,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr10_3985648_3985956,0.0,0.0,0.0,0.0,4.160065,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr10_3991165_3991394,0.0,0.0,0.0,0.0,4.160065,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr10_4852300_4852352,0.0,0.0,0.0,0.0,4.401091,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr10_5314439_5314551,0.0,0.0,0.0,0.0,7.872762,0.0,0.0,0.0,1.891482,0.0,0.0,0.0
chr10_5339443_5339719,0.0,0.0,0.0,0.0,7.08132,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr10_5553514_5553674,0.0,0.0,0.0,0.0,7.262487,0.0,0.0,0.0,0.0,0.0391,0.0,0.0
chr10_5576341_5576485,0.0,0.0,0.0,0.0,4.367296,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_100104444_100104686,0.0,0.0,0.0,0.0,5.416693,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_100169951_100170218,0.0,0.0,0.0,0.0,5.22563,0.0,0.0,0.0,3.504035,0.0,4.751585,0.0
chr1_100494312_100494735,0.0,0.0,0.0,0.0,7.27507,7.401855,0.0,0.0,0.0,0.0267,0.0,0.0
chr1_110358971_110359415,0.0,0.0,0.0,0.0,4.651877,0.0,0.0,2.685031,0.0,0.0,0.0,0.0
chr1_110476602_110476703,0.0,0.0,0.0,0.0,4.7497175,0.0,3.55623,0.0,2.676033,0.0,0.0,0.0
chr1_112058341_112058601,0.0,0.0,0.0,0.0,6.296759,0.0,22.283182,0.0,0.0,0.0,0.0,1.845056
chr1_112058803_112059167,0.0,0.0,0.0,0.0,6.296759,0.0,22.283182,0.0,0.0,0.0571,9.862284,1.845056
chr1_113086746_113087141,0.0,0.0,0.0,0.0,3.950697,0.0,0.0,0.0,3.325698,0.0,0.0,0.0
chr1_113734243_113734639,0.0,0.0,0.0,0.0,6.326564,0.0,0.0,0.0,0.0,0.027,4.455453,1.803354
chr1_116520279_116520650,0.0,0.0,0.0,0.0,3.041547,0.0,0.0,0.0,0.0,0.0,7.085895,7.578008
chr1_117074509_117074935,0.0,0.0,0.0,0.0,4.439343,0.0,0.0,0.0,3.02784,0.0,0.0,0.0
chr1_117132073_117132239,0.0,0.0,0.0,0.0,4.531585,0.0,0.0,0.0,3.02784,0.0474,0.0,0.0
chr1_117169735_117170114,0.0,0.0,0.0,0.0,3.974153,1.47999,0.0,3.136164,0.0,0.0,11.17708,0.0
chr1_117280613_117280924,0.0,0.0,0.0,0.0,3.974153,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_117281390_117281752,0.0,0.0,0.0,0.0,3.974153,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_117347522_117347641,0.0,0.0,0.0,0.0,1.949516,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_118302292_118302520,0.0,0.0,0.0,0.0,3.038219,0.0,0.0,0.0,0.0,0.0,0.0,2.015737
chr1_119503304_119503581,0.0,0.0,0.0,0.0,11.369089,0.0,0.0,0.0,0.0,0.0,4.420623,0.0
chr1_12781566_12781783,0.0,0.0,0.0,0.0,3.49324,0.0,2.181759,0.0,0.0,0.0,0.0,2.172823
chr1_145433530_145433648,0.0,0.0,0.0,0.0,3.608884,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_14843752_14844090,0.0,0.0,0.0,0.0,1.440936,0.0,0.0,0.0,0.0,0.0,0.0,1.912707
chr1_150735950_150736336,0.0,0.0,0.0,0.0,8.95298,0.0,0.0,0.0,0.0,0.0,5.13762,0.0
chr1_151168297_151168505,0.0,0.0,0.0,0.0,3.029561,0.0,0.0,0.0,2.358435,0.0,0.0,0.0
chr1_151249767_151250096,0.0,0.0,0.0,0.0,4.531585,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_151892722_151892912,0.0,0.0,0.0,0.0,4.937923,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_151909443_151909536,0.0,0.0,0.0,0.0,6.955208,0.0,0.0,0.0,0.0,0.0,12.273605,0.0
chr1_151913574_151913780,0.0,0.0,0.0,0.0,4.087573,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_151913815_151914271,0.0,0.0,0.0,0.0,4.087573,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_153583449_153583810,0.0,0.0,0.0,0.0,6.8783265,0.0,0.0,0.0,0.0,0.0375,0.0,0.0
chr1_153762591_153763309,0.0,0.0,0.0,0.0,3.768644,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_154166147_154166533,0.0,0.0,0.0,0.0,3.891565,0.0,0.0,0.0,0.0,0.0266,0.0,0.0
chr1_155620238_155620623,0.0,0.0,0.0,0.0,2.907718,0.0,0.0,0.0,0.0,0.0,0.0,1.892369
chr1_156066868_156067143,0.0,0.0,0.0,0.0,6.433992,0.0,31.62148,0.0,0.0,0.0,0.0,0.0
chr1_156134935_156135401,0.0,0.0,0.0,0.0,2.385564,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_15664307_15664455,0.0,0.0,0.0,0.0,4.032154,0.0,0.0,0.0,0.0,0.0243,0.0,2.749009
chr1_15664580_15664866,0.0,0.0,0.0,0.0,4.032154,0.0,0.0,0.0,0.0,0.0,0.0,2.749009
chr1_15666999_15667145,0.0,0.0,0.0,0.0,11.258597,0.0,0.0,0.0,0.0,0.1528,0.0,2.749009
chr1_158117571_158117948,0.0,0.0,0.0,0.0,4.8873505,0.0,0.0,0.0,0.0,0.0,8.918916,1.342068
chr1_158770439_158770629,0.0,0.0,0.0,0.0,7.312419,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_158771335_158771743,0.0,0.0,0.0,0.0,6.74343,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_159851477_159851987,0.0,0.0,0.0,0.0,4.677886,0.0,0.0,0.0,0.0,0.0636,0.0,2.101775
chr1_160072097_160072234,0.0,0.0,0.0,0.0,4.656363,0.0,0.0,0.0,0.0,0.0,0.0,2.6594
chr1_160592866_160593252,0.0,0.0,0.0,0.0,6.072713,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_160615019_160615411,0.0,0.0,0.0,0.0,3.352161,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_160627101_160627476,0.0,0.0,0.0,0.0,5.793131,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_160711095_160711588,0.0,0.0,0.0,0.0,4.201099,0.0,0.0,0.0,0.0,0.0,0.0,2.225977
chr1_160712184_160712818,0.0,0.0,0.0,0.0,4.201099,0.0,0.0,0.0,0.0,0.0,0.0,2.225977
chr1_160713171_160713322,0.0,0.0,0.0,0.0,4.201099,0.0,0.0,0.0,0.0,0.026,4.427857,2.225977
chr1_160736716_160737349,0.0,0.0,0.0,0.0,4.508632,0.0,0.0,0.0,0.0,0.0,0.0,1.943327
chr1_160737478_160737714,0.0,0.0,0.0,0.0,4.508632,0.0,0.0,0.0,0.0,0.0,12.5003,1.943327
chr1_160881277_160881698,0.0,0.0,0.0,0.0,10.5570695,0.0,0.0,0.0,0.0,0.0291,7.244296,1.971543
chr1_161037907_161038726,0.0,0.0,0.0,0.0,5.80637,0.0,0.0,0.0,0.0,0.0835,9.8797315,0.0
chr1_161052363_161052546,0.0,0.0,0.0,0.0,9.006403,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_16125579_16125747,0.0,0.0,0.0,0.0,7.661395,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_16156384_16156536,0.0,0.0,0.0,0.0,4.623162499999999,11.256513,0.0,0.0,0.0,0.0,0.0,0.0
chr1_161706477_161706712,0.0,0.0,0.0,0.0,4.033996,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_161709776_161710006,0.0,0.0,0.0,0.0,5.9600005,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_162370681_162370944,0.0,0.0,0.0,0.0,7.212464,1.923472,0.0,0.0,2.111656,0.0,0.0,0.0
chr1_162599583_162599804,0.0,0.0,0.0,0.0,6.568624,0.0,0.0,0.0,4.174439,0.0,0.0,0.0
chr1_16366462_16366839,0.0,0.0,0.0,0.0,3.102441,0.0,0.0,0.0,0.0,0.0323,0.0,0.0
chr1_167313306_167313474,0.0,0.0,0.0,0.0,2.907127,4.245454,0.0,0.0,1.759297,0.0,0.0,0.0
chr1_167766380_167766616,0.0,0.0,0.0,0.0,7.906801,0.0,5.162686,0.0,3.281601,0.0334,0.0,0.0
chr1_172666682_172666997,0.0,0.0,0.0,0.0,7.036623,0.0,0.0,0.0,0.0,0.0,0.0,1.68352
chr1_172788027_172788361,0.0,0.0,0.0,0.0,2.953623,0.0,0.0,0.0,0.0,0.0,1.893298,0.0
chr1_172790579_172790978,0.0,0.0,0.0,0.0,10.486271,0.0,0.0,4.653551,0.0,0.0348,3.208677,0.0
chr1_172814602_172814764,0.0,0.0,0.0,0.0,4.017363,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_172863432_172863838,0.0,0.0,0.0,0.0,9.788851,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_180562543_180562696,0.0,0.0,0.0,0.0,6.054824,0.0,0.0,3.366143,1.890236,0.0,0.0,0.0
chr1_181032056_181032215,0.0,0.0,0.0,0.0,6.545094,0.0,0.0,0.0,0.0,0.0,4.942052,0.0
chr1_181042855_181043067,0.0,0.0,0.0,0.0,4.628146,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_181130674_181130808,0.0,0.0,0.0,0.0,4.628146,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_182114686_182114888,0.0,0.0,0.0,0.0,6.3372,0.0,0.0,0.0,0.0,0.0,0.0,2.309501
chr1_182250775_182250951,0.0,0.0,0.0,0.0,7.258468499999999,0.0,0.0,0.0,0.0,0.0245,0.0,0.0
chr1_183573035_183573933,0.0,0.0,0.0,0.0,8.787473,0.0,0.0,4.497858,0.0,0.0623,5.494692,1.845396
chr1_184812869_184813180,0.0,0.0,0.0,0.0,6.93915,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_185250433_185250655,0.0,0.0,0.0,0.0,6.286402,0.0,0.0,3.124864,3.899364,0.0,0.0,0.0
chr1_185374355_185374736,0.0,0.0,0.0,0.0,4.32973,0.0,0.0,1.89787,0.0,0.0,4.716219,2.097551
chr1_185409237_185409536,0.0,0.0,0.0,0.0,1.796822,0.0,0.0,0.0,0.0,0.0,0.0,2.097551
chr1_186090860_186091020,0.0,0.0,0.0,0.0,6.259096,0.0,0.0,0.0,4.692245,0.0,0.0,0.0
chr1_192446152_192446393,0.0,0.0,0.0,0.0,10.50122,0.0,0.0,0.0,0.0,0.0,10.670743,0.0
chr1_198087299_198087585,0.0,0.0,0.0,0.0,2.601058,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_198488746_198489088,0.0,0.0,0.0,0.0,3.735569,0.0,0.0,0.0,0.0,0.0,3.44289,0.0
chr1_198590109_198590618,0.0,0.0,0.0,0.0,8.110889499999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_207414217_207414394,0.0,0.0,0.0,0.0,7.226605,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_207509006_207509478,0.0,0.0,0.0,0.0,4.298011,4.003837,8.740778,0.0,4.540431,0.0,0.0,0.0
chr1_207581369_207581474,0.0,0.0,0.0,0.0,8.518017,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_207598053_207598267,0.0,0.0,0.0,0.0,9.401629,0.0,0.0,0.0,0.0,0.0246,10.754016,0.0
chr1_207671434_207671825,0.0,0.0,0.0,0.0,7.7065105,0.0,0.0,0.0,3.236439,0.0,0.0,0.0
chr1_209832170_209832305,0.0,0.0,0.0,0.0,7.983466,0.0,0.0,0.0,0.0,0.0,0.0,5.653558
chr1_212429433_212429795,0.0,0.0,0.0,0.0,4.745779499999999,0.0,0.0,0.0,0.0,0.0,4.362087,0.0
chr1_213101984_213102303,0.0,0.0,0.0,0.0,1.843989,0.0,0.0,0.0,0.0,0.0,0.0,3.264998
chr1_214612784_214613126,0.0,0.0,0.0,0.0,4.171194,0.0,0.0,0.0,0.0,0.0,0.0,2.383927
chr1_221135331_221135824,0.0,0.0,0.0,0.0,4.264551,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_221273966_221274169,0.0,0.0,0.0,0.0,4.3506,0.0,0.0,0.0,0.0,0.0375,0.0,0.0
chr1_221840936_221841145,0.0,0.0,0.0,0.0,6.680013,0.0,0.0,0.0,0.0,0.0,8.014139,0.0
chr1_221950157_221950602,0.0,0.0,0.0,0.0,9.5152355,0.0,0.0,0.0,0.0,0.0,3.074597,0.0
chr1_222000173_222000483,0.0,0.0,0.0,0.0,6.483668,0.0,0.0,0.0,0.0,0.027,0.0,0.0
chr1_222164724_222164904,0.0,0.0,0.0,0.0,3.639727,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_222171745_222172136,0.0,0.0,0.0,0.0,8.397479,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_222439708_222439874,0.0,0.0,0.0,0.0,4.284062,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_223351179_223351462,0.0,0.0,0.0,0.0,3.054358,0.0,0.0,4.78417,0.0,0.0,0.0,0.0
chr1_224240602_224240763,0.0,0.0,0.0,0.0,3.466822,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_224269875_224270192,0.0,0.0,0.0,0.0,6.024685,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_224733345_224733601,0.0,0.0,0.0,0.0,4.741161,0.0,0.0,0.0,0.0,0.0,0.0,2.456361
chr1_225654906_225655584,0.0,0.0,0.0,0.0,6.655853,0.0,0.0,0.0,0.0,0.0,0.0,2.803408
chr1_226014145_226014403,0.0,0.0,0.0,0.0,6.289633,0.0,0.0,0.0,0.0,0.0273,0.0,0.0
chr1_226219862_226220210,0.0,0.0,0.0,0.0,3.470844,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_226230458_226230596,0.0,0.0,0.0,0.0,3.470844,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_226263544_226263865,0.0,0.0,0.0,0.0,3.470844,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_226288544_226288864,0.0,0.0,0.0,0.0,3.717787,0.0,0.0,0.0,0.0,0.0,4.16894,0.0
chr1_228633222_228633907,0.0,0.0,0.0,0.0,3.836263,0.0,0.0,0.0,0.0,0.0,0.0,1.791049
chr1_231720748_231721061,0.0,0.0,0.0,0.0,1.541047,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_231944869_231945038,0.0,0.0,0.0,0.0,8.378201,0.0,0.0,0.0,0.0,0.0309,9.624065,0.0
chr1_233250723_233251216,0.0,0.0,0.0,0.0,5.310392,0.0,0.0,0.0,0.0,0.0,6.34814,0.0
chr1_234534667_234535013,0.0,0.0,0.0,0.0,9.912792499999998,0.0,0.0,0.0,2.564394,0.0,4.649385,0.0
chr1_234709673_234709936,0.0,0.0,0.0,0.0,4.386881,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_234721506_234721689,0.0,0.0,0.0,0.0,5.709706,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_234728712_234729023,0.0,0.0,0.0,0.0,4.386881,0.0,3.180469,0.0,0.0,0.0,0.0,0.0
chr1_234757412_234757805,0.0,0.0,0.0,0.0,4.386881,0.0,3.180469,0.0,0.0,0.0,0.0,1.619881
chr1_234767593_234767925,0.0,0.0,0.0,0.0,6.4301505,0.0,0.0,0.0,0.0,0.0,0.0,1.619881
chr1_234904523_234904710,0.0,0.0,0.0,0.0,5.635063,0.0,0.0,0.0,0.0,0.0,3.419076,2.089773
chr1_234972080_234972525,0.0,0.0,0.0,0.0,5.053729,0.0,0.0,0.0,0.0,0.0,2.299356,2.420736
chr1_234976660_234976804,0.0,0.0,0.0,0.0,5.053729,0.0,1.616495,0.0,0.0,0.0,2.299356,2.420736
chr1_234981045_234981471,0.0,0.0,0.0,0.0,5.053729,0.0,1.616495,0.0,0.0,0.0,2.299356,2.420736
chr1_234987212_234987644,0.0,0.0,0.0,0.0,5.053729,0.0,4.5193745,4.082715,0.0,0.0257,8.234132333333333,0.0
chr1_234989990_234990213,0.0,0.0,0.0,0.0,5.053729,0.0,1.616495,0.0,0.0,0.0,0.0,0.0
chr1_235068890_235069050,0.0,0.0,0.0,0.0,5.053729,0.0,0.0,0.0,0.0,0.0,0.0,2.146128
chr1_235069269_235069652,0.0,0.0,0.0,0.0,5.053729,0.0,0.0,0.0,0.0,0.0,0.0,2.146128
chr1_235070340_235070651,0.0,0.0,0.0,0.0,5.053729,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_235080718_235080947,0.0,0.0,0.0,0.0,5.053729,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_235104770_235105153,0.0,0.0,0.0,0.0,5.053729,0.0,1.730311,0.0,0.0,0.0,0.0,0.0
chr1_235122652_235122939,0.0,0.0,0.0,0.0,5.053729,0.0,1.730311,0.0,0.0,0.0,0.0,0.0
chr1_235133014_235133422,0.0,0.0,0.0,0.0,5.053729,0.0,0.0,0.0,0.0,0.0,11.2021,0.0
chr1_235134086_235134438,0.0,0.0,0.0,0.0,5.053729,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_235151501_235151917,0.0,0.0,0.0,0.0,5.053729,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_235151923_235152024,0.0,0.0,0.0,0.0,5.053729,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_235183936_235184197,0.0,0.0,0.0,0.0,8.991241,0.0,0.0,0.0,2.511383,0.0,0.0,0.0
chr1_236579529_236579860,0.0,0.0,0.0,0.0,9.747322,0.0,0.0,0.0,1.932153,0.0,7.315232,0.0
chr1_241775803_241776227,0.0,0.0,0.0,0.0,6.150614,1.614565,0.0,0.0,3.099364,0.0,0.0,0.0
chr1_244417754_244418100,0.0,0.0,0.0,0.0,6.574845,0.0,0.0,0.0,0.0,0.0281,0.0,2.210652
chr1_244482749_244483387,0.0,0.0,0.0,0.0,5.6637225,0.0,0.0,0.0,0.0,0.0,7.798883,2.210652
chr1_244512430_244512879,0.0,0.0,0.0,0.0,5.6604215,0.0,0.0,2.535818,0.0,0.0,0.0,2.210652
chr1_246249452_246249819,0.0,0.0,0.0,0.0,4.734206,2.704756,0.0,0.0,2.293654,0.0,0.0,0.0
chr1_247511365_247511433,0.0,0.0,0.0,0.0,3.528444,0.0,0.0,0.0,3.455305,0.0,0.0,0.0
chr1_247608966_247609716,0.0,0.0,0.0,0.0,4.480977,0.0,0.0,0.0,0.0,0.0,0.0,3.016846
chr1_26683687_26684084,0.0,0.0,0.0,0.0,4.167974,0.0,0.0,0.0,0.0,0.0244,0.0,0.0
chr1_26907862_26908015,0.0,0.0,0.0,0.0,8.785726,0.0,0.0,0.0,2.634114,0.0,0.0,0.0
chr1_27971483_27971662,0.0,0.0,0.0,0.0,4.174354,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_28437098_28437429,0.0,0.0,0.0,0.0,5.054102,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_28437697_28438098,0.0,0.0,0.0,0.0,5.054102,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_28449970_28450467,0.0,0.0,0.0,0.0,9.150096,0.0,0.0,0.0,0.0,0.0,13.495757,0.0
chr1_28454216_28454379,0.0,0.0,0.0,0.0,7.765731,0.0,0.0,0.0,0.0,0.0,0.0,8.408998
chr1_28485616_28486049,0.0,0.0,0.0,0.0,6.479721,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_28641770_28641993,0.0,0.0,0.0,0.0,9.883501,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_31956203_31956482,0.0,0.0,0.0,0.0,7.45992,0.0,0.0,0.0,0.0,0.0,0.0,2.397677
chr1_32314121_32314597,0.0,0.0,0.0,0.0,3.335869,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_32729476_32729672,0.0,0.0,0.0,0.0,8.582548,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_32732571_32732683,0.0,0.0,0.0,0.0,6.107258,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_42366364_42366624,0.0,0.0,0.0,0.0,3.275029,0.0,0.0,0.0,0.0,0.0,1.891705,1.923078
chr1_43473183_43473398,0.0,0.0,0.0,0.0,6.494968,0.0,0.0,0.0,0.0,0.0,0.0,2.226921
chr1_44240162_44240471,0.0,0.0,0.0,0.0,2.917175,1.720716,0.0,0.0,2.102508,0.0,0.0,0.0
chr1_44265188_44265345,0.0,0.0,0.0,0.0,9.170394,0.0,0.0,0.0,5.1303075,0.0,0.0,0.0
chr1_45738634_45738975,0.0,0.0,0.0,0.0,3.13465,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_45895307_45895445,0.0,0.0,0.0,0.0,8.226985,0.0,0.0,7.865395,0.0,0.0,0.0,0.0
chr1_46008399_46008548,0.0,0.0,0.0,0.0,7.879495,0.0,0.0,0.0,0.0,0.0324,8.214185,0.0
chr1_46573980_46574380,0.0,0.0,0.0,0.0,2.682329,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_46575103_46575175,0.0,0.0,0.0,0.0,2.682329,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_53101245_53101408,0.0,0.0,0.0,0.0,9.943702,0.0,4.661748,0.0,0.0,0.0,0.0,0.0
chr1_55418708_55418921,0.0,0.0,0.0,0.0,6.980875,0.0,0.0,0.0,0.0,0.0274,0.0,0.0
chr1_55431735_55431939,0.0,0.0,0.0,0.0,8.897091,0.0,0.0,0.0,0.0,0.0467,0.0,2.36451
chr1_55753963_55754247,0.0,0.0,0.0,0.0,3.071932,0.0,0.0,0.0,0.0,0.0,4.693258,2.133354
chr1_55894779_55895033,0.0,0.0,0.0,0.0,6.993187,0.0,0.0,0.0,0.0,0.0246,0.0,0.0
chr1_55909250_55909597,0.0,0.0,0.0,0.0,6.9361,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_56974162_56974535,0.0,0.0,0.0,0.0,6.009088,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_59050239_59050578,0.0,0.0,0.0,0.0,4.518303,0.0,0.0,0.0,0.0,0.0707,0.0,1.993624
chr1_59278592_59278937,0.0,0.0,0.0,0.0,4.324032,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_59479443_59479773,0.0,0.0,0.0,0.0,4.082165,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_59537846_59538168,0.0,0.0,0.0,0.0,3.608647,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_59758328_59758666,0.0,0.0,0.0,0.0,4.140153,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_61415107_61415301,0.0,0.0,0.0,0.0,2.99777,0.0,0.0,0.0,0.0,0.0,0.0,0.0
